gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
AGL,410.2439,381.734,328.0702,580.0235,434.0836,481.6033,276.2448,590.7681,310.5401,219.1582,415.7352,367.7885,220.4103,572.047,886.1076,510.917,305.5118,191.8359,373.0306,464.4745,305.4455,261.325,340.6528,264.1056,585.7988,482.153,510.3295,355.0617,567.612,251.6292,335.6573,300.8083,572.0936,430.3352,321.672,471.0018,452.9255,598.2644,388.1041,416.1605,334.9586,665.6694,611.6019,474.9923,625.1497,691.2257,517.1082,357.9418,600.7036,593.2976,457.5994,557.2207,504.1635,250.3912,362.8797,617.0334,265.6929,230.6422,396.5517,412.6297,308.7757,370.0217,268.8045,372.7205,664.4951,382.9699,272.3005,924.3383,413.8737,608.8362,325.4805,426.6523,444.8296,423.9829,282.1935,193.0541,458.2929,485.844,329.8484,609.407,753.3867,662.5402,865.5246,679.9205,1009.7257,465.6417,767.4408,387.7301,811.7647,745.1494,370.4183,701.6282,729.4507,567.6077,657.5199,568.3638,928.6731,515.8643,528.1241,394.9938,481.8814,566.5381,327.7119,893.7883,497.0623,605.7322,436.5269,427.8705,634.0424,652.7607,701.8711,430.4569,720.8573,580.6671,732.8265,548.635,934.533,579.3404,606.5064,618.0258,666.4832,372.4763,671.8116,696.4726,943.0285,909.6494,710.8598,454.3159,389.384,487.3418,602.3934,321.8522,521.1883,364.2689,358.5764,344.8656,500.634,556.9892,378.8645,403.8307,666.5919,450.8929,508.5663,428.2215,489.8325,520.2386,647.619,710.5781,373.3846,872.0863,200,482.3019,457.2085,170.3078,260.9847,552.5802,539.2934,523.2975,504.721,407.8242,379.21,324.2578,563.261,466.9474,366.487,316.384,514.8472,520.7668,344.0926,424.3243,400.3123,387.3205,389.605,483.1224,505.9595,433.1963,384.3458,319.7001,538.4615
AHNAK,41415.122,25592.5926,36616.3743,23025.1469,28135.0482,33110.3805,23766.3018,24220.4306,33182.4913,44733.3091,12904.9871,23334.1346,14112.0463,27739.6413,48259.6996,35362.4454,5362.2047,30256.1834,38547.7294,34774.3703,29377.2277,14433.6799,6548.368,6737.6951,27638.6306,20517.2805,25830.4948,29539.2593,36111.8962,2444.474,8056.8473,15292.1478,5581.2751,14023.4188,4693.3212,40738.5764,6285.3936,33835.2221,27915.9851,26844.4679,16878.1082,34912.8646,42944.6408,13827.5545,40596.4072,30692.5653,19531.457,15115.2125,25348.7247,33942.0814,21266.7514,36098.7738,41484.4815,14133.0203,14522.2638,35681.6783,10074.0741,22239.473,22726.8966,30712.5653,18924.1603,24090.5141,21584.2886,24696.9773,47187.5291,12360.9153,18185.9155,49498.2355,23525.3313,16349.1379,43464.1095,18674.3686,17344.8873,13691.6488,9360.4436,3325.8427,26517.4588,18437.8647,18812.8594,23115.7464,48559.3757,23182.3239,61117.773,42700.7952,34302.7431,34248.1958,36634.0812,18291.2065,43599.6435,26586.2611,57514.8771,32841.348,27833.3121,26639.0728,54820.9386,17378.162,30086.6677,23295.9519,16062.0671,31587.402,20851.9318,25620.0579,22119.9968,46996.1656,24999.4125,18651.3649,22314.3713,28405.1903,26804.4721,44482.8221,39982.5364,42539.5939,23975.6926,33881.5521,31871.5721,48228.2004,53932.9817,37021.7337,47238.1828,20339.4937,36166.7584,25755.2534,63039.0891,29816.2324,46257.1214,55095.0488,26382.7802,23802.111,31170.0891,30694.919,19323.6431,43533.1625,22478.3748,46834.089,34441.0463,39326.1574,31207.2026,19052.3297,42270.3766,16300.3005,26633.3151,34992.3469,25939.5852,21156.2959,19542.4641,20216.4465,32636.4389,36864.3335,46736.7297,17830.9173,8119.2893,30075.3597,25819.6439,18384.3098,20058.7112,16632.1858,15678.4427,23350.0597,24231.7597,17711.1468,42551.3514,15645.5655,29101.1117,23485.8947,7965.2131,23120.2108,23218.7773,33297.1246,18033.4957,40296.6216,25211.3483,22144.1308,39261.5385,23710.443,30215.733,24854.5735,22680.4907,21823.3932,17847.8632
AKR1B1,1320.9756,906.5657,2176.0234,909.9882,1472.6688,1198.6848,916.9107,1462.9219,1038.3275,1622.2787,877.0421,758.8141,3951.0784,1667.9035,1501.2516,2520.7424,1258.2677,1112.0048,1012.0482,1088.3085,783.6634,1624.8725,2890.2077,997.599,1160.186,1179.6034,1634.5863,1031.1111,828.187,3612.1825,2782.8456,2518.4758,1792.8359,1244.1851,1710.5861,617.3111,3113.2314,1284.7371,870.632,1087.9324,1835.2023,1131.638,1431.3899,1163.5471,2428.4764,1671.1319,1027.5938,1720.3579,1384.3448,995.5245,1811.5126,1032.6975,749.4322,2497.1309,1076.9871,1183.9015,481.3076,893.8507,2053.7931,1174.061,1708.0173,1099.9276,1347.5748,697.4769,967.4267,1608.4734,602.8169,1119.1744,1264.2245,1147.6293,633.0518,994.6265,1274.9856,1017.1306,1763.4011,318.6925,1135.3055,599.0923,184.5269,2734.1513,1206.5278,1552.2996,1077.0878,1489.7283,667.3317,1140.5711,822.6043,2316.1554,1787.1658,1583.6392,2063.8206,1241.9538,902.2556,1390.4149,945.9058,1612.552,649.059,1353.3917,1540.593,1105.2125,910.9671,1723.7223,1359.5614,1241.5644,1411.8684,860.3924,702.994,10712.8994,571.6119,1170.8589,2221.6216,1624.3655,1869.838,1915.5888,3291.6101,1302.6769,1046.2302,1348.6616,1301.1634,835.2457,1979.6368,2176.7614,1063.3173,1890.4256,1766.8666,1558.7279,1267.3341,1437.2855,1702.8284,2002.1626,2044.9026,1615.3335,1310.1791,1612.7089,755.2649,1054.8019,1122.4956,1179.9283,1223.1591,664.0335,1566.3809,1403.0612,1463.9315,3310.1421,2034.0909,833.8304,2724.6377,955.5643,919.3635,1016.3516,838.5787,1279.7442,1163.1246,1432.9692,1785.6627,1966.7388,1302.0908,1244.325,788.412,1512.3258,859.8753,1499.2511,994.1768,1521.6842,246.9378,970.3113,857.6419,1050.2054,1956.151,1657.4324,1479.9584,1134.2249,1453.2225,1382.384,1504.7676,1426.5159,1257.5935,608.5327,1343.0199
AKT3,522.439,608.165,950.8772,659.9295,912.1115,705.1824,509.943,725.7907,1001.3066,1371.9158,519.3465,666.6667,512.3619,813.2344,1384.8561,550.2183,209.4488,368.7915,229.3791,731.6931,425.7426,413.9802,541.2463,429.1717,686.8132,579.6034,717.1218,710.6173,514.1806,940.5506,1018.7681,1187.6443,1137.9801,2030.4936,1227.6238,764.0598,1503.0167,981.317,506.3197,367.5733,650.902,821.2416,599.5289,589.1378,1576.314,1474.8828,678.8079,865.7718,484.1689,436.2179,711.095,794.9591,931.1128,305.686,334.9979,1297.9136,36.1676,324.8735,1028.2759,156.5665,524.9187,651.7017,326.8283,377.7167,370.8702,241.0457,413.1455,1017.0193,821.5121,550.6466,289.6621,508.3289,874.0612,597.9657,200.8626,56.1798,890.8826,618.5433,375.8495,973.8241,705.0622,1605.2652,1460.8137,1409.8741,532.1696,1194.2265,564.366,654.3967,1277.3619,1180.9124,903.8379,982.5824,929.2723,1736.8322,1080.8354,1018.8921,469.7137,877.4617,696.0377,338.8805,828.4137,530.8582,250.766,1178.2975,879.5535,627.6742,189.8204,587.9402,410.0943,680.3681,1288.9813,2187.8173,1757.449,1571.1368,1300.5702,994.6992,1000,808.5928,789.9651,572.1293,1472.7573,502.2662,1563.9733,1204.2457,1631.5592,2240.3325,1079.3267,608.949,869.8179,238.5944,1288.6023,1702.2488,819.135,503.038,424.0649,609.8289,367.7403,629.3907,504.2159,532.2105,919.1488,727.0408,873.3093,780.9897,1069.9761,502.7695,1337.8882,841.5258,378.0839,158.6455,432.4873,610.185,601.9529,282.5223,354.5763,562.6851,254.5061,781.362,954.9356,756.6988,260.2911,371.661,676.0191,685.8947,55.365,226.7082,744.5415,207.6677,615.7125,1707.4324,1299.3233,620.109,842.4116,906.1181,1049.4636,979.445,606.3084,110.6824,679.7721
ALDH1A3,805.7268,813.771,3666.462,1120.2726,1628.4566,1502.9278,682.4418,1023.248,644.7082,867.5363,661.4832,2780.5369,87.475,883.0612,2403.3605,4208.0786,260.8504,366.6037,3133.1928,1060.8578,1231.7475,490.9547,312.0297,355.7383,934.9239,646.0453,1087.7235,681.4815,723.4343,250.0332,226.0057,247.373,12.4764,17.8744,4.5434,803.9499,277.1264,2209.0863,678.5576,1371.925,1663.7786,1252.4196,1232.7591,651.0832,1601.4558,2329.5144,462.1192,489.2841,1282.577,1159.0882,937.6503,1202.6022,1361.3626,2336.8701,487.2701,2925.3084,71.3685,546.1105,911.8207,357.4034,736.5493,1807.748,312.352,935.2036,743.6342,550.1475,182.6761,1080.5243,1663.5542,950.2909,390.9115,441.7464,1463.0445,850.6906,208.4904,48.8049,1871.6586,355.4787,310.2875,1363.1943,1555.9653,1449.2611,2010.9336,1754.662,797.6608,4913.941,4610.4912,3166.5276,1968.7487,2090.2622,278.2794,4315.3881,1933.5746,2206.7023,856.9466,1468.9465,546.0446,1406.4278,1678.4151,2946.6098,2331.4231,1404.9807,638.324,3366.99,4147.6028,838.9889,275.8084,256.1684,462.2782,900.4755,5392.0665,1914.8528,1544.0303,1856.1266,1617.0214,1403.7026,1324.0707,1370.0999,790.0292,1054.298,2220.0495,1630.033,1207.8158,2672.0532,1089.018,2793.7803,1817.0222,1101.9206,2014.2813,684.2736,1092.9298,7878.5843,1917.5011,804.9427,877.0896,2202.0517,611.367,665.0466,1027.1782,753.9584,2347.719,934.764,1866.7223,1573.0916,1348.4151,1238.3085,4746.1201,1091.6831,3625.2868,1253.6333,252.5787,1323.2427,1347.6508,439.8759,2454.1834,2041.9621,1257.1882,435.8124,1335.3777,2315.2358,446.3825,1422.9421,923.6792,1208.5474,80.3479,264.4627,439.7205,192.6974,851.1754,2524.0676,2168.4591,727.9445,4248.657,1093.9715,1601.3528,1096.9116,1241.653,279.0519,1377.7664
ALK,0.9756,2.5253,1.7544,7.5206,7.5027,3.7576,8.016,10.9861,3.9199,0.3628,11.6079,5.609,3.1562,1.2369,19.3992,2.1834,3.1496,1.6087,4.1705,6.3161,0.9901,0.6468,10.6825,3.6014,7.1851,15.864,2.4186,3.4568,3.4847,101.0773,12.3325,13.8568,6.7244,2787.1949,21.3539,2.1968,15.1536,6.9423,3.7175,1.5844,13.1643,5.2356,2.0612,3.6821,7.1856,4.6885,0.5519,8.9485,0.8795,10.3003,6.5371,8.1744,0,3.1299,7.0745,11.4012,0,0,6.8966,0.7509,5.9588,0,0.5921,3.997,0.4653,0,0.939,5.7668,3.1177,2.694,0,0.5373,3.4662,0.5353,2.4646,2.0429,2.4248,0.4322,0,29.0389,1.1883,7.5217,2.1413,10.603,3.4913,5.9617,1.8186,6.135,24.5989,9.9633,3.881,10.2234,5.6072,5.0091,2.7965,13.1284,3.7957,5.4705,2.7709,1.6504,4.3197,4.3394,3.3214,18.0215,5.8754,1.3298,2.3952,18.7548,0.5728,0.3067,36.1746,5.5838,10.1934,4.7651,7.331,4.5057,2.1719,5.7061,2.637,3.1532,4.4029,3.7083,3.5871,8.5772,2.6237,36.1402,13.7232,9.8426,6.5866,6.5994,4.9015,4.5545,6.99,1.9273,5.3679,3.6737,3.0434,13.6201,3.3727,2.9513,1.76,6.3776,4.0577,88.682,4.7847,2.5565,35.6108,7.8647,0.8544,5.1026,2.5381,8.2211,2.2975,0.993,14.0181,10.6368,8.6518,8.9606,1.7167,3.2154,0,3.0257,2.6469,2.5263,0.49,4.0304,1.7467,2.2821,4.2631,8.7838,9.8907,4.4577,0.4158,4.2194,14.3027,6.6804,1.1682,0.441,2.849
AMY2A,169.2683,23.569,15.7895,0.9401,71136.12,5.0102,550.0231,375.299,28974.7387,2.9028,9123.8177,27223.5577,0.526,8601.7316,2.5031,3.2751,1371851.969,14.8804,13.4384,895.9111,19.3069,5225.2069,39.7626,139.2557,1065.9341,298227.1955,9785.3472,32.0988,49.5596,3.7239,258.9816,21.94,14063.3648,4.4755,7.7238,12853.6907,5.0512,33360.2859,121.9331,2.1125,14427.5963,1974.196,1.7668,3138681.804,17377.7778,27608.8413,4847.1302,123752.7964,14981.0906,0,6250.227,16465.2589,8.327,20.8659,51380.774,845.9697,0.6955,3.5898,2786.2069,4.5055,246.4789,2690.0797,4.1446,1125.6558,0.4653,4500.2713,0,3.2953,600.9353,643.319,7.008,17.1951,603.6973,55.6745,16.6359,11.236,0.485,172.8982,0,6790.593,1277.8262,114.0798,30547.3233,98.7409,1.2469,0.3138,10313.7732,117.7914,1197.5045,766072.8894,8.6244,1311.2457,334008.9206,72.2362,234.5539,10.5668,13.6011,43004.3764,100576.3369,17.6042,0.48,2454.1948,93247.8625,4398.773,4.7004,33.2455,244.9102,1.3085,18.3282,26.3804,1.2474,11.6751,1.8296,4270.9326,1614.1732,24178.1076,141088.4269,405.4712,113.0136,11.2114,0,11277.2971,0.5124,69670.4192,0.7496,3.2526,955591.8457,11446.2216,67.4157,23543.178,108.323,0.3795,2.6212,3977.5657,134928.3183,1.3776,98.9095,494.6237,93709.9494,27.0532,81.839,3.8265,2.7051,75.4532,37885.1675,1787.8142,105.176,11484.4672,0.8544,12.9885,30679.1878,372676.8669,7.467,11.9166,4.123,2.1274,5.7678,2.9869,1.2876,10494.105,1.2474,110.9436,1199.0471,23998.3158,1.4699,33.2505,51.5284,20953.9023,63.3374,551.3514,4.6851,4662.209,497.2973,13058.0169,6.5554,5.6526,3.5047,3.5277,0.5698
ANG,962.5951,571.8897,239.5789,432.4794,332.926,284.434,602.6145,392.4869,1024.4948,145.5987,727.3818,460.6571,105.8548,410.8225,393.3354,198.2205,838.8504,710.1508,449.9212,834.9998,969.8069,1074.9126,1802.0059,479.5678,444.1336,534.8499,302.5456,373.5753,401.6688,103.6095,1025.9799,1099.209,38.8051,1783.5638,19.5184,264.6397,1904.0606,290.197,698.6171,297.7132,427.5232,668.3583,1783.9723,775.9067,460.1277,270.7937,1331.617,452.1477,156.7634,1575.509,396.5644,855.5041,350.3634,118.2786,680.6575,380.5359,3346.3537,512.6808,328.6483,1302.0626,1398.0444,652.6792,871.0508,447.8241,179.9023,1567.9312,1151.3991,445.7996,491.403,852.2198,519.3595,701.1016,826.0832,514.2398,1276.1922,882.38,527.2066,1168.5282,2811.8035,580.1063,815.345,202.5856,785.6874,645.0431,1062.4514,323.4547,696.1615,362.8303,437.7825,331.678,187.3092,538.4476,845.1841,189.8256,572.4513,237.7329,1710.7544,392.4781,609.8144,899.8047,385.4332,1104.5323,550.8715,675.4179,507.7673,994.0457,1571.0299,197.008,397.6253,1801.3804,527.1518,662.8629,427.2452,851.9265,703.7714,900.9462,424.9116,463.1266,969.152,943.656,1525.5751,704.4747,353.0265,379.4832,304.3103,193.4189,454.6415,561.106,646.8694,2391.7517,159.8573,586.4124,169.5238,642.2648,200.8028,381.5885,446.4266,748.2939,235.4132,273.4933,569.7578,634.0689,177.119,502.1509,878.3313,1323.9838,197.7019,816.7361,256.986,368.3127,619.3959,408.6047,425.2039,1591.7229,1349.8472,220.5322,977.318,737.4432,424.8369,796.9989,1780.2453,393.6127,669.6083,486.8084,5491.6365,1294.2119,594.2183,535.162,337.095,396.9257,221.5252,300.5597,560.8732,366.3344,255.1073,991.1973,347.4182,1456.792,155.8689
ANK2,160,142.6768,142.1053,157.9318,274.3837,267.4182,120.8571,209.4445,114.9826,70.7547,173.2588,447.1154,127.3014,405.6895,1619.5244,175.7642,198.4252,48.2606,219.1844,135.5527,292.5743,179.8227,591.6914,229.892,483.9391,214.1643,335.7855,172.3457,166.8764,217.0501,1671.8521,1273.6721,1958.3603,4656.9153,1240.7996,126.0984,3076.1891,789.7907,72.119,329.0203,350.5607,632.012,87.1614,207.4256,1024.8836,852.9806,89.9558,148.7696,124.8901,64.3769,599.2373,531.3351,107.4943,582.6813,178.943,1209.4402,31.2989,70.0004,478.6207,43.5533,219.3933,328.0232,39.0773,67.4494,157.7478,78.0958,81.6901,170.533,316.4458,127.694,46.7197,115.5293,150.7799,63.1692,113.9864,62.3085,152.7643,48.8437,46.5238,324.3354,175.8694,1340.4372,439.4004,1182.2399,628.4289,464.3866,425.5477,730.0613,1081.6399,575.2491,165.5886,230.2158,892.5704,910.0706,258.3239,503.0419,460.8572,298.14,1477.4176,238.7567,652.7478,182.7387,85.8029,1886.1196,1754.4066,158.9133,38.9222,441.8275,79.6133,135.2761,1575.4678,318.7817,613.6958,428.8632,195.4928,306.9176,281.4148,333.641,152.5684,104.4057,977.4353,244.7466,403.8044,428.4336,491.0045,2017.3473,771.2417,180.7939,464.9361,61.4254,497.0113,192.8077,778.9428,77.0939,134.7345,50.0537,105.5034,306.81,151.2085,43.777,785.8304,180.4847,2339.495,376.2861,264.9522,148.7005,1385.0932,857.2552,196.9454,44.0682,43.1472,196.3919,114.3021,89.3744,73.389,947.7362,97.3324,169.0562,290.1288,699.8928,65.6965,122.0379,192.6945,253.4737,49.4855,67.0049,130.5677,52.031,1084.6529,1683.7838,1934.9297,444.2793,139.7089,310.654,1340.2861,274.409,101.6355,42.3327,1350.4274
APC,661.9512,614.899,352.6316,737.0153,550.911,881.7911,662.8642,809.4268,729.0941,431.7852,664.6604,522.4359,511.8359,792.8262,968.7109,471.6157,292.9134,576.7143,624.6525,908.0574,561.3861,305.3104,773.8872,423.7695,770.0761,550.7082,630.4545,504.6914,625.3025,452.7198,1234.8542,753.4642,1413.6816,897.1628,2176.2835,538.225,1385.155,964.9821,490.7063,507.5257,584.5929,857.1429,1041.225,843.2034,1170.7252,1042.5318,757.7263,678.9709,653.9138,553.6414,610.1326,962.5341,366.3891,142.9317,620.8906,810.854,670.4921,431.6689,518.6207,799.7282,497.8332,585.8074,457.6781,450.1624,673.3364,314.636,587.7934,813.1212,716.2899,769.3966,539.6125,631.9183,740.0347,305.1392,230.4375,127.6813,695.4413,679.0577,426.0324,923.1084,1053.6323,1203.4788,1015.8458,1088.8005,1238.1546,823.3448,995.0663,475.6646,1384.3137,1033.5606,545.925,858.387,802.3448,1162.1063,1110.5479,982.3887,973.2722,639.4967,420.6151,482.4646,649.868,713.1148,489.3535,807.1319,594.5946,601.7427,817.3653,466.2523,503.4537,1308.589,1007.0686,1019.2893,1108.9911,994.5541,1201.4662,1123.5091,1291.964,760.5941,970.7869,821.5819,995.0468,501.4421,1141.2085,1133.9123,1115.4423,1674.0152,992.1847,841.2873,555.2112,703.0921,711.2065,724.5469,668.4142,477.5006,514.2458,535.4371,437.7378,747.6703,629.0051,366.4481,831.5899,544.6429,650.5861,589.9069,629.7847,521.9429,907.2464,870.232,461.3906,491.2443,326.9036,708.8376,355.5428,179.7418,375.1912,599.382,448.4499,655.3166,942.0601,501.0718,1078.1705,493.1946,694.018,746.1053,360.1176,315.8802,549.345,627.5673,389.1596,777.027,751.6918,464.5864,445.3222,581.7511,647.199,571.9424,428.7383,434.3512,700.8547
APEX1,2272.6829,1801.7677,2786.5497,2160.282,2390.1393,1573.8218,2448.5895,2229.8219,2381.0976,1994.5573,3032.6741,2936.6987,3740.1368,2398.2684,2167.7096,2373.3624,2902.3622,3039.2117,3353.1047,2243.1786,2908.4158,2919.2076,2751.9288,3338.5354,2276.8385,2124.6459,3260.3043,1768.3951,1474.0103,2751.9617,2012.8713,1849.8845,2061.2957,1330.5964,1473.8755,1479.3497,2042.3741,2541.2966,2326.3941,3065.7513,2165.2852,3083.7696,2716.7256,2020.2516,2302.3287,2553.2485,2648.4547,2753.915,2868.5136,2478.7685,2467.4051,2046.3215,2672.218,2514.867,2734.4985,1835.1385,2993.5663,1449.3664,2553.1034,3007.4285,2713.9762,2475.7422,1588.5515,3060.2048,3819.9162,3243.98,3630.9859,3232.7127,2175.3702,2598.5991,2082.9197,2456.2063,2953.7839,2025.6959,2364.7566,1966.2921,2169.2532,2916.3605,1946.6806,2835.9918,2618.2366,2631.6697,3128.4797,2104.3738,2801.995,2807.3423,2368.3973,3759.1002,2479.1444,2155.2176,3210.8668,2095.797,1980.8844,1757.9231,2784.2349,3745.7573,2272.3391,2141.1379,2605.708,2155.962,2162.227,2535.1977,3083.9236,2391.1043,2185.6639,1953.5029,3417.9641,2083.9603,1768.6748,3048.4663,2668.6071,2787.8173,2448.7716,2908.1007,2238.6641,2648.8206,2167.856,2593.9414,3885.0313,3377.4196,3191.5245,3661.3103,2723.6297,2420.9285,2509.7451,2027.4666,2042.6928,3142.6536,2294.847,2175.2704,2155.6763,2706.8982,2270.8606,3221.0813,3581.4694,3665.4023,4415.927,2211.4695,1783.0242,2960.1137,2544.929,2230.8673,2612.2633,2542.3812,2261.9617,2723.9029,2451.3458,2044.0425,2933.2479,2049.8666,2161.9289,2125.5995,2123.4922,3128.5998,1962.1263,2449.6482,2297.044,2304.0621,2621.4592,3368.1672,2420.3742,3803.8518,2212.811,2571.3684,1868.2019,3136.1307,1958.0786,1247.832,2838.0024,1995.2703,2121.291,2273.4027,1573.3888,2798.5232,2261.621,2199.8972,2453.271,2974.7547,2641.0256
APOA1,9.2683,0.8418,2.3392,0,4.2872,295.6004,1.2332,39.6917,1.3066,5.8055,11.6079,1.6026,3.1562,237.4768,8.1352,27.2926,77.1654,0,172.8452,4.8585,10.8911,20.0522,318.6944,14.4058,4868.1319,15.2975,132.6212,1.9753,4.259,118.6328,7.5067,15.0115,3.6208,4.4755,425.2612,2.6362,9.5412,2.4502,2.974,4.7531,9.7513,7.1055,1.7668,3.6821,1.8629,10.3818,1.1038,2.2371,0.8795,26.7808,1.4527,4.0872,1.514,7.3031,0.4161,166.9137,1.3911,0.8974,13.7931,28.1594,78.0065,4.3447,3.5525,2.4981,4.188,1441.7689,2.8169,3.7072,0.7794,155.1724,2.336,3.7614,29.4627,4.2827,8.626,302.3493,44.6169,1.729,1.5682,4.908,1.5844,1.2536,0.4283,3.3135,732.9177,0.3138,7.5774,3.272,0.3565,3.1463,1.7249,1.5146,3424.4934,1.8455,1.7478,170.6692,508.303,6.0175,2.7709,7.1517,3.3597,4.8216,9.9642,5.3681,2.9377,21.2771,13.1737,1.7446,16.0372,132.5153,0.8316,0,91.7407,33.356,2.4437,2.1203,0.6205,111.7731,1.8836,1.7518,0,10.7128,1.0249,2.1443,0,167.3292,10.2924,91.174,0.3874,592.9325,10.2931,0.3795,36.6972,2.4092,10.7358,0.9184,4.0578,6.4516,221.4727,80.6678,0.88,92.4745,8.5663,2.9397,1.1962,8.9476,256.7288,564.6874,1.7089,58.4483,135.533,1.8269,9.1901,114.2006,61.0201,78.7121,20.1875,212.6643,2.1459,6.9668,10.8108,2.5214,4.235,161.6842,10.2891,87.6605,267.6856,24.6463,9.7442,11.4865,3.1234,5.4482,88.5655,1.5823,18.4744,4.6249,5.8411,1.3229,3.4188
