gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
ABL1,1616.5854,1779.0404,1626.3158,2276.8508,2636.6559,2392.3595,2377.6784,1932.1343,2015.2439,2909.2888,1565.3482,2286.859,2958.969,2651.2059,4892.9912,2198.69,1067.7165,1759.5013,2041.7053,1471.6457,1858.4158,1319.562,2463.5015,1705.8824,3015.6382,1745.0425,2190.0635,3612.8395,1861.9688,1359.2233,1911.5307,3174.9423,1231.0875,1962.6727,2192.1854,2104.1301,3663.8137,3342.5217,2363.5688,1996.8313,1803.998,3556.4697,2020.9069,2235.0414,3329.3413,3512.7261,1736.2031,2323.2662,1797.2735,1828.3042,2439.8039,2655.3134,2808.4784,1777.2561,2036.2047,4416.3721,2622.1527,1627.9571,3362.069,1636.6268,1540.0867,2141.9261,1185.9369,1417.9365,1680.7818,630.023,1007.5117,1967.7202,2524.5518,1538.7931,1862.5584,2424.503,2735.9908,2116.7024,1049.9076,570.9908,3717.2648,1659.8228,2576.0585,2119.0184,1933.7717,2679.3074,2227.409,2721.0073,2621.9451,4617.1949,2333.5412,2116.1554,2359.7148,2415.8364,2443.7257,2179.0988,2693.0037,2602.612,2302.1935,1654.8191,2379.883,2404.267,3016.348,2031.6325,2442.0446,2171.1668,1991.7352,6098.9264,5273.7955,2545.272,1334.1317,1347.1253,2449.8964,1857.9755,3039.0852,2012.6904,1690.0157,1695.7114,2219.1149,2536.7082,2551.3497,2633.8844,2202.6353,2538.32,2446.8905,1392.6658,2815.3569,2278.975,2962.5187,3129.382,2660.2351,2418.96,2776.0558,1548.3255,2679.1557,2712.2118,2636.9594,1916.2663,2302.8333,1539.7261,1488.2069,2159.1398,2113.5469,1934.5509,2385.2109,2215.5612,5086.1136,4048.0157,2518.5407,1427.7801,3540.3727,2985.057,1833.6003,1347.095,1707.6142,1728.2485,2071.2234,1233.863,2280.8327,2365.6177,1139.8702,2252.0908,2195.279,2212.2186,1692.7235,1957.6498,2359.9788,3583.5789,1873.5914,1478.1378,2287.7729,1591.0543,2537.1498,3581.0811,3411.2441,1893.0163,2091.4761,3199.8945,3841.4779,2124.3577,2870.3271,1314.9598,2077.4929
ABL2,594.1463,608.5859,1528.655,939.1304,919.6141,1082.8245,956.3743,1026.3135,995.6446,1263.7881,866.2941,1172.2756,1462.3882,1055.0402,854.1927,1400.655,620.4724,839.3324,557.924,618.9754,796.0396,515.5348,656.9733,1006.0024,1132.7134,700.8499,1229.87,1663.2099,574.9685,893.7359,748.5265,1360.8545,585.5425,670.6344,560.6542,1108.9631,611.1969,1475.0383,1710.0372,837.0742,930.7655,835.4525,694.6408,765.8791,1759.4145,2380.777,870.8609,975.3915,718.5576,697.3307,874.5233,952.9973,1373.2021,1333.3333,797.3367,1128.7196,403.4081,753.85,1555.8621,909.7377,752.9794,1166.546,718.1934,1162.628,1272.685,438.538,680.7512,881.911,1005.456,834.0517,643.1744,771.6282,1059.5032,877.9443,441.1583,624.1062,1109.6023,408.0398,395.7135,996.319,733.1855,1830.9175,1461.242,1658.383,648.3791,1584.5623,1072.6591,1015.1329,1801.426,1487.677,1367.3997,1185.1571,1127.5647,1416.5148,1528.9697,1108.2293,703.7799,901.5317,1507.8969,747.6276,1392.3686,779.6528,840.3152,919.862,1601.0576,698.8195,939.521,682.154,1054.6287,640.7975,2204.5738,1447.2081,1013.8526,1115.0442,1126.5273,736.2841,984.4865,889.8213,1064.9649,788.9989,1298.8442,831.8912,1747.94,1152.7822,1895.8021,2367.9075,1567.1852,1425.8888,916.3115,422.3629,989.6113,1015.6561,1471.3849,1376.6087,1215.2948,1515.8473,651.2808,1030.8244,1062.9567,841.1091,889.2292,1411.9898,2222.2723,1753.0622,939.5933,688.5386,2324.2236,1383.7987,1081.2774,579.3807,759.3909,1084.2658,980.471,610.2284,808.9287,1614.1299,757.0296,1121.2664,1285.8369,664.523,979.6258,1430.6678,902.594,1069.4737,515.4336,408.0748,735.3712,508.4436,1390.9866,3590.5405,1994.2738,1142.6449,723.4927,1160.3376,1998.8081,817.0606,1265.1869,571.4916,1017.094
ACCS,445.8537,279.0404,93.5673,281.0811,218.6495,206.0435,622.1674,362.541,610.1916,670.1742,357.2657,206.7308,85.2183,299.9382,412.3905,427.9476,861.4173,193.8468,359.5922,255.5581,121.7822,364.1732,300.8902,220.8884,208.3686,396.034,197.5209,377.7778,266.7699,228.2218,711.5291,389.1455,225.0097,417.253,99.0459,206.5026,273.888,387.5447,323.4201,429.3636,327.6451,249.439,138.987,392.7585,94.7438,119.223,264.9007,298.6577,110.8179,456.8185,644.9973,431.8801,348.221,113.1977,520.5993,318.3217,152.3213,232.4371,517.2414,189.6069,574.2145,194.7864,512.7416,375.7182,268.9623,230.5328,332.3944,318.4107,399.0647,449.8922,370.6429,543.7937,534.3732,389.7216,349.353,602.6558,616.8768,220.013,17.7731,66.2577,145.3696,120.3479,106.6381,468.8535,290.2743,153.1221,119.117,278.1186,170.41,254.8506,128.0724,238.9246,301.2616,237.5358,416.6739,290.4259,684.4852,417.9431,495.4281,353.1839,426.6859,421.4079,254.0874,257.2853,162.7497,225.4042,258.6826,299.5521,239.0143,96.6258,202.9106,68.0203,133.2985,155.8884,87.7002,128.0148,112.628,389.6954,196.6437,231.9348,76.4997,131.438,113.2497,147.0998,140.5547,333.2129,284.0695,154.8922,295.2344,247.2244,116.6555,72.8722,132.8091,287.1749,339.7887,233.2779,226.7309,526.1649,287.24,429.4083,324.716,286.352,881.8756,370.4067,355.8612,562.8462,221.9462,488.0063,344.7613,393.3666,211.1675,503.3113,401.4934,586.8918,443.2204,276.0242,467.9164,239.546,301.2876,165.5949,336.3825,297.5305,683.4304,324.6316,630.5732,370.7939,330.5677,743.9525,235.0792,343.2432,217.0744,263.4968,385.0312,493.6709,320.6198,208.6331,307.243,578.1061,850.1425
ACE2,676.0976,329.9663,44.4444,568.7427,76.0986,506.0279,19.7318,642.1547,357.5784,18.1422,556.7498,255.609,0.526,771.1812,103.2541,56.7686,412.5984,223.2053,12.0482,1586.7926,201.4851,351.8832,7.1217,207.6831,3849.5351,130.3116,42.729,45.4321,77.4368,234.6057,299.7323,20.2079,121.557,2.0656,10.9041,31.6344,0.5612,296.4778,46.8401,4.7531,191.6138,14.5849,389.2815,115.3728,995.6088,438.3791,22.6269,30.2013,58.4872,148.3244,190.3033,2727.5204,18.1681,73.0308,367.8735,116.2923,18.7793,182.1804,13.1034,574.8281,270.8559,253.4395,481.3613,330.2523,38.1573,411.5049,161.5023,19.36,251.7537,2456.3578,41.2691,198.8178,1480.0693,12.3126,138.016,1.0215,112.0272,193.2137,356.5081,60.1227,472.9462,502.7031,41.1135,3818.4228,4924.1895,350.4864,4764.3764,157.8732,274.8663,137.913,6.0371,238.1674,1371.7344,212.754,164.2926,205.2514,3727.9772,165.7549,551.3993,131.4812,80.6335,1578.5921,28.7855,440.184,42.8907,345.0878,1008.3832,37.802,6.1062,313.1902,270.2703,15.736,182.9587,980.2587,306.5436,166.1808,207.5706,332.6341,288.5614,310.7646,798.5691,47.7956,87.6276,138.0937,68.9655,246.4763,235.3522,123.0331,73.6149,243.1633,86.7564,25.0498,96.1118,33.7286,68.1725,83.1167,47.6794,383.5125,79.8201,108.2129,186.1177,378.1888,174.4815,175.4042,1065.7895,196.847,107.6605,1729.0602,18.7974,245.3902,9.6447,156.2,74.6697,136.5442,105.9606,14.8915,199.7116,241.3381,424.4635,202.0364,897.2973,289.9662,297.5119,896,72.0235,299.7587,152.8384,161.1136,588.916,245.2703,117.1265,225.8544,143.4511,113.9241,378.4267,290.853,82.3598,243.4131,18.8034
ACRV1,1.9512,1.6835,5.2632,1.8801,0,0,0.6166,3.5439,1.7422,1.4514,0.8598,0,3.1562,1.2369,1.8773,0,0,0,0.4634,0.4859,0.9901,7.1153,1.1869,0.6002,0.8453,0.5666,1.6124,2.963,0,6.3838,1.0724,1.7321,3.1036,0.6885,0,0.4394,1.6837,0,0,7.3937,0,0.374,0.2945,0,0.2661,0,0.5519,0,0.8795,9.7853,0,0.6812,5.299,3.1299,0.4161,1.8242,0,0,0.6897,0.3755,0.5417,1.4482,2.3683,1.9985,0.9307,3.7546,1.8779,0.8238,0,0.5388,0,0,2.8885,44.4325,0.6161,9.1931,0,0.4322,0,0,0.7922,0.9402,0.4283,0.3313,0.2494,0.6275,0.6062,0.818,0.713,2.6219,2.5873,1.1359,1.5292,0.5273,7.6903,5.1233,0,0,1.6625,0.5501,3.8397,1.4465,1.6607,1.5337,0,1.9947,0,0.5728,0.4362,0,0,0.5076,3.6592,1.3615,0,0.7951,0.6205,0.3357,1.1301,2.4525,0,0.8241,0.5124,0.4289,0,0.3614,0,2.3312,1.9372,2.5382,3.431,1.1386,3.0581,0.9637,1.0736,0.9184,1.5217,0.7168,0.5621,0.9838,6.1599,1.9133,0.4509,1.4699,0,10.6519,0,0,2.1361,2.7833,10.1523,0.9135,0,3.4757,4.123,0,2.1629,1.1947,0.8584,0.5359,0,1.5129,1.0588,1.6842,0.49,0,0.8734,1.3692,0,1.3514,0,0,15.8004,1.0549,0,0,0.5841,0.8819,2.849
ACVR1B,2218.0488,1906.9865,674.8538,1438.3079,1973.2047,1284.4841,2015.7238,1695.4018,1655.4878,660.7402,2364.5744,1278.8462,507.1015,1879.4063,1387.3592,798.0349,1579.5276,1544.7416,974.9768,2370.4719,1740.099,981.2625,1605.9347,1297.7191,1560.8622,2081.0198,1573.7176,749.1358,923.0471,1008.1128,801.6097,1659.3533,1039.7,2737.2761,507.4966,1579.5255,1625.9296,1887.0852,1425.2788,1082.6512,1436.8601,1216.9035,2174.6172,3241.4851,1687.2921,1526.1219,1834.989,1693.5123,1532.102,949.1731,1209.3699,2744.5504,889.4777,785.6025,3094.4653,764.337,1688.7498,2624.116,768.2759,2342.1147,2453.4128,1755.9739,2348.1906,1808.1439,529.0833,1251.7858,1455.3991,779.756,1889.3219,1080.819,2746.3393,2442.2354,2003.4662,1853.8544,915.5884,342.1859,1663.9185,779.3387,2219.5504,2272.3926,1854.5512,1418.4753,1481.7987,1750.8284,2535.6608,1221.2112,1408.7933,803.272,1987.8788,1792.8684,1054.765,1686.861,1646.4891,1345.5968,954.2952,994.5565,1942.7487,2898.2495,1717.3732,2053.0876,957.5234,2369.3346,1153.0807,1578.9877,1358.4019,1270.6413,2736.5269,1924.4648,1758.5868,2825.4601,1417.8794,1553.2995,1806.8479,3038.8019,862.069,1533.7927,2406.1433,1020.391,1422.4647,1154.4188,1495.8723,1396.3741,1044.357,2150.7451,564.8426,1559.8121,2713.7554,2229.3596,1424.2542,2125.0133,1009.2173,717.3356,940.5854,2144.1753,2198.1591,1543.3998,1430.383,2616.4875,1160.2024,1719.6008,1122.4263,1441.9643,969.7926,1196.9623,2285.8852,1726.4593,1210.766,2403.0672,1209.4414,1120.2598,1295.4315,1820.507,1148.7651,1109.2354,1425.3143,664.2663,3998.558,1105.1374,1325.3219,1548.7674,2490.6445,1297.0313,2065.6432,1596.6316,1493.3856,2080.6779,2165.5022,2298.0374,930.5725,1632.4324,1368.558,1493.3135,1065.2807,1754.2194,553.0393,1076.0534,916.472,1762.54,805.1282
ACVR2A,480.4878,431.8182,284.2105,515.1586,470.5252,546.7356,545.7068,477.7177,341.4634,355.225,488.3921,480.7692,174.1189,381.5708,387.985,263.1004,327.5591,227.227,737.7201,635.9803,476.7327,435.9729,442.1365,275.5102,487.743,460.0567,282.1727,406.9136,332.204,986.3014,299.7323,540.4157,382.7751,302.6117,352.1127,503.0756,335.6251,609.6988,266.9145,453.1291,608.9712,584.5176,849.8233,355.9374,465.4691,457.8031,420.5298,400.4474,327.1768,406.347,432.1772,508.1744,448.1453,309.8592,505.618,245.354,293.5142,202.8216,435.8621,180.2204,469.6641,488.7762,400.2463,278.2913,303.3969,577.4585,392.4883,417.2704,569.7584,453.6638,719.4833,604.5137,455.2282,566.9165,309.3038,432.0735,451.5034,478.928,347.6215,506.7485,570.3874,494.868,728.0514,699.1385,391.2718,549.1057,349.1674,892.4335,676.6488,578.3954,272.1,644.0742,358.3535,537.8169,506.8601,385.5267,409.6157,564.0044,583.5411,377.3896,552.9158,518.8042,306.1227,524.1564,331.9624,363.0404,417.9641,571.0391,362.883,624.2331,552.5988,486.2944,530.0575,716.1334,457.779,687.2515,563.1399,409.8347,477.2942,378.3831,558.0627,554.1821,605.7066,683.1779,622.9385,650.1626,483.7415,585.8965,595.8931,409.6717,388.6883,253.914,351.682,437.5081,346.767,471.1479,385.4933,505.3763,377.1782,232.1658,438.6746,410.0765,311.5419,273.8854,479.067,476.7789,852.1739,503.3425,158.9234,623.4489,319.2893,342.544,296.9558,406.6534,427.5531,378.669,398.7022,489.8447,452.7897,535.9057,443.659,230.4601,416.6226,419.7895,263.5963,528.9859,487.3362,469.6486,396.4677,573.6486,505.9865,286.2803,364.657,459.9156,524.4338,655.704,322.4299,389.8137,311.6809
ADAM10,2171.7073,1761.3636,1909.9415,2196.9448,1760.9861,2220.7609,1526.7458,2489.2354,1616.7247,1886.7925,1061.9089,2508.8141,1105.2078,2279.53,1060.0751,2903.9301,185.8268,2665.192,3198.7952,3853.778,2302.4752,449.5567,502.6706,557.0228,1530.8538,1073.6544,2313.0102,1334.8148,1955.6674,270.2487,1157.6423,577.9446,1073.8394,1057.5918,1144.9341,3566.7838,1018.6614,2074.1194,3697.3978,2975.4423,1310.0926,1554.2259,1999.4111,1138.9997,2495.5422,2147.0194,2691.5011,1522.3714,3045.7344,1946.7577,1472.308,2166.8937,1757.7593,1001.5649,1382.4386,1225.8579,817.2492,1707.8293,1243.4483,1845.3821,1097.5081,1756.698,1002.9841,1419.4354,3319.2182,712.6243,1466.6667,4755.9761,1784.8792,1883.6207,1782.3563,1723.2671,1871.7504,1493.576,518.7924,121.5526,2008.2444,1958.5044,1423.9415,3132.9243,4094.51,2030.5571,4624.4111,1923.4592,2507.7307,2573.5802,2127.4355,973.4151,2330.1248,1940.2202,3568.7796,3748.9587,1844.7814,1770.8412,2963.5585,2070.4451,1998.1022,1966.6302,963.7019,1566.7721,2911.4471,1771.4561,2155.5912,1244.6319,2532.3149,1432.8791,1629.3413,1945.6568,2271.508,2527.9141,2788.3576,3627.4112,3196.5499,2682.7774,2908.227,3447.9194,3803.2889,2693.2953,3073.2168,2661.9953,2328.5636,1552.946,4603.7798,2645.2235,4160.7946,2406.9389,1784.0111,2551.8358,2041.0694,1981.8567,2116.4644,3324.7936,1657.0555,3066.8935,1818.1111,1699.5307,1216.84,1303.2258,2815.6268,1535.147,1728.7389,1602.6786,1351.6682,2034.7869,1702.1531,2577.7588,1339.9586,2031.0657,1912.2076,2422.3588,584.264,1969.3994,1686.3871,402.6812,2017.3742,1134.4115,762.7974,1298.6858,2859.6567,945.3376,2621.6216,3001.528,2446.2679,2279.1579,632.0431,996.0049,1869.869,2199.4523,803.8977,1156.0811,1144.1957,1199.6038,2143.0353,1977.8481,1442.1931,1938.8489,1433.4112,1788.5569,1671.7949
ADAM12,287.8049,155.303,853.8012,1994.8296,871.3826,868.6394,921.8437,619.8281,564.4599,1281.5675,130.6965,1070.5128,2862.1778,787.2604,345.4318,1192.1397,81.8898,719.083,577.8499,165.6755,464.3564,443.7351,81.3056,744.2977,2359.2561,387.5354,1239.1414,3661.7284,407.705,18.0875,24.1287,54.2725,9.3107,19.6233,3.6347,1272.4077,299.1441,1437.4681,1406.6914,1929.7597,541.687,526.178,344.8174,20.8653,648.0373,1486.6042,1562.362,1950.783,762.533,1519.8101,752.4968,537.4659,1570.0227,838.289,235.1228,1667.3127,29.2123,706.2857,4568.2759,61.1999,548.2124,965.2426,184.137,293.28,339.6929,290.6065,102.3474,1563.6312,1084.9571,398.1681,642.3958,622.7834,1036.3951,647.7516,333.3333,13.2789,2421.4355,120.5965,283.3246,881.3906,682.4844,522.1343,3073.6617,2379.059,73.0673,3751.4904,507.0807,1453.9877,1882.3529,1670.1626,2823.1997,1148.05,609.6597,796.4436,1695.7092,1519.0522,145.1842,754.3764,743.6963,261.3121,1066.4747,178.8814,845.8509,436.7331,3529.3772,565.1727,155.0898,69.8764,53.6474,512.8834,1965.4886,2814.2132,1258.4945,464.2614,517.5129,367.612,2085.6345,3362.9269,1022.0198,1685.907,1639.5157,355.9951,3749.5388,961.9385,8103.8231,807.734,982.5784,881.694,1391.7086,40.6118,2257.6273,3792.0106,2582.3504,99.2585,178.7514,289.3014,492.0112,231.5412,852.1641,447.6078,1917.0566,697.7041,1747.9711,2759.4317,1211.1244,236.4721,7683.6439,170.6646,1060.7711,71.4369,142.132,435.7159,1798.9661,350.5462,689.7746,1527.972,744.0519,2247.3118,572.9614,814.5766,71.1019,282.9061,602.9645,1975.1579,26.4576,38.2885,1388.2096,35.6002,923.2643,2718.9189,676.2103,571.0748,675.2599,1029.0084,464.2431,1061.1511,4625,56.8846,856.4103
ADAM15,3450.1171,3632.6178,5115.3392,3342.1105,2729.9035,2384.6939,4286.4005,4103.8256,7179.4033,1811.4478,3627.1195,2196.7388,3933.2877,2235.7576,3634.8373,4250.9716,3067.7165,3999.1715,3031.1168,4783.4655,6858.8762,4119.1163,1102.3145,4353.5414,3932.0921,4384.9518,4219.7803,5797.6247,5094.7904,841.6332,1861.8041,2605.0808,1694.0385,578.4325,1077.7601,3384.1608,1317.3285,2401.2251,6154.7286,4698.2255,4643.5885,7713.2012,6107.1849,2071.8012,1861.6101,1899.5311,4756.6225,2750.5593,2346.2093,7418.7692,3204.6486,3581.0627,3859.1976,3971.8779,4309.613,4210.5575,3307.0492,5025.6668,2943.0414,9426.7901,4293.6078,3261.7668,6139.5,3693.6448,5524.9325,2765.8308,5477.6526,1763.855,3124.7077,3741.0022,6622.5166,4619.022,3396.8804,3206.6381,7946.3956,10890.7048,4356.8186,7485.6278,4971.3434,2115.3374,3681.7714,2115.8035,2128.9079,2182.9026,2813.01,3531.8481,2425.7038,3402.045,2198.9305,1849.5018,2995.6878,1655.8122,3377.0868,3196.5569,3825.5562,2605.8822,2786.149,3579.8687,3632.7293,4275.885,5106.5227,4216.7792,3074.0479,3588.3244,3849.2303,7785.3873,3517.3653,2587.7522,2341.4197,3269.9387,3354.262,2545.6853,2100.8887,2130.7012,1593.2664,2436.8089,4950.3568,5463.7912,1807.0876,4698.6073,6274.0782,4961.2691,1901.1602,2239.5197,2268.3658,2149.6205,1623.4501,2663.3038,2889.7598,7654.0381,2963.6236,3727.9362,4908.2787,4849.0549,3475.6948,3233.7417,3637.616,2240.7097,2872.6476,3769.5115,1735.9196,5439.1709,3261.073,3879.0299,2426.9438,4188.8752,2073.2919,2797.5895,2509.2727,5663.8339,2943.7462,5178.9176,7886.2723,5300.0348,4847.5817,2600.6903,3563.8428,4083.5364,2759.0773,2508.671,3590.2744,5083.9288,2730.7729,3880.2821,4058.9662,6529.3789,4293.4367,5287.9279,3757.7162,2304.0946,2482.9776,4259.0391,5268.0208,1670.6013,4532.3182,3790.4779,4688.0841,5382.626,1718.6952
ADAM17,397.561,331.6498,573.6842,405.1704,580.9218,640.6764,447.6646,655.6215,672.0383,848.3309,371.0232,533.6538,493.4245,534.9412,437.4218,1138.6463,86.6142,612.9097,732.6228,859.958,620.7921,180.4695,171.5134,201.0804,464.0744,337.6771,749.3702,451.8519,670.9902,190.9828,276.1398,292.1478,306.2201,267.4964,227.6238,784.71,232.3558,715.0587,789.5911,596.7785,374.4515,469.7083,501.4723,370.6658,1006.5203,972.8734,512.1413,418.3445,686.8953,563.9417,503.3594,542.2343,875.8516,342.723,480.233,514.8786,249.0002,411.9252,521.3793,664.1874,355.9047,648.0811,417.4166,465.6508,871.1028,235.0384,355.8685,1378.2692,492.5955,502.694,842.5118,549.1671,486.424,514.9893,140.4806,61.287,621.7265,606.4405,261.8923,805.317,663.8675,592.3372,844.5396,663.0219,542.394,494.1952,748.9519,340.6953,838.5027,738.3325,1145.7525,709.5797,582.643,630.6167,786.1575,627.2815,430.1755,519.1466,456.082,397.7445,739.6208,479.2671,662.6201,427.5307,771.4454,531.2624,416.7665,622.0145,690.4372,556.135,970.4782,790.3553,828.2802,597.6855,960.3584,492.9764,855.4142,781.0691,543.9722,586.4938,582.2785,387.3094,938.2815,687.4665,1189.2804,959.5229,552.3573,851.389,559.0856,355.3534,632.2925,755.6694,672.346,703.4822,532.4967,857.3423,766.9287,412.1864,612.7038,556.8044,802.1102,495.5357,731.2894,743.7531,455.7416,552.6204,893.5818,633.897,1376.0547,538.5597,201.0152,531.6282,693.2797,83.4161,409.4119,554.7076,345.3497,394.8626,654.0773,352.09,534.3035,745.3391,523.0281,656.8421,212.6409,304.2928,492.1397,424.9201,384.2875,813.5135,593.9615,631.0054,610.8108,862.3418,623.9571,533.9157,501.1682,366.0015,575.4986
ADAM8,2067.8049,2149.8316,5164.9123,1646.0635,575.5627,967.5904,1709.2647,1865.509,3165.9408,3997.8229,685.2966,1057.6923,474.4871,809.5238,928.035,2532.7511,551.1811,2825.2564,1112.1409,953.7275,1638.1188,3214.8153,110.9792,1459.1837,1134.4041,2923.5127,1973.9998,2834.5679,3942.6967,139.3802,181.7697,71.5935,227.0788,545.3208,22.7169,4764.9385,59.4921,722.8178,1928.6245,2622.1283,1939.0541,643.6051,2551.8257,95.7349,620.6254,490.9578,3088.3002,1904.9217,1580.9147,3056.1006,2080.9878,844.6866,1153.6715,2534.6896,1920.9322,879.7173,164.1454,4171.3034,2008.9655,1427.8715,3453.9545,1729.1818,1888.7363,1456.9073,1092.1359,1549.1506,1513.615,1779.063,1495.7132,2465.5172,7313.1894,2221.3864,1285.9619,2654.1756,6405.4221,1352.4004,1367.1193,3232.332,81.5473,371.7791,1203.3589,197.4457,786.2955,781.6435,395.0125,968.6225,1310.8931,694.0695,308.7344,1093.8647,2522.6391,1216.5846,969.0328,729.2164,2574.8493,2234.7102,478.8866,2105.5799,1133.8321,4409.8473,3120.7103,1645.6123,369.2294,1257.6687,1292.5969,1245.3747,908.982,1886.6628,1902.955,1443.865,1387.1102,782.7411,1441.4532,364.8741,902.7966,1686.1914,268.6938,2703.0293,666.4036,1427.6955,560.8145,920.89,1529.1272,780.5296,1053.2234,381.6408,420.6149,1390.4034,1930.647,4014.4781,2403.2017,2317.867,1775.8847,3016.7824,966.7606,6000.4776,1490.2359,754.1219,1376.6161,2170.1598,1457.7022,1155.6122,1768.2597,3199.4121,1334.9282,4947.5927,554.8654,496.6575,4344.7613,1252.0005,2081.2183,1761.1327,3222.8604,3725.9186,5149.19,1483.2976,2672.6748,1893.6679,1107.2961,745.4448,2236.1746,1224.4136,1739.5447,1106.1053,933.366,2185.4675,2127.5109,3141.0315,847.1376,393.2432,916.1895,1792.9668,3627.8586,927.2152,1303.9333,2261.0483,3627.3364,4034.8363,1854.7009
