Gene,TCGA-AF-2687-01A-02D-1734-05,TCGA-AF-2690-01A-02D-1734-05,TCGA-AF-2693-01A-02D-1734-05,TCGA-AF-3911-01A-01D-1734-05,TCGA-AF-4110-01A-02D-1734-05,TCGA-AF-6136-01A-11D-1828-05,TCGA-AF-6655-01A-11D-1828-05,TCGA-AF-6672-01A-11D-1828-05,TCGA-AF-A56K-01A-32D-A39G-05,TCGA-AF-A56L-01A-31D-A39G-05,TCGA-AF-A56N-01A-12D-A39G-05,TCGA-AG-3591-01A-01D-1734-05,TCGA-AG-3592-01A-02D-1734-05,TCGA-AG-3725-01A-11D-1734-05,TCGA-AG-3731-01A-11D-1734-05,TCGA-AG-3732-01A-11D-1658-05,TCGA-AG-3742-01A-11D-1658-05,TCGA-AG-4021-01A-01D-1734-05,TCGA-AG-4022-01A-01D-1734-05,TCGA-AG-A01W-01A-21D-A081-05,TCGA-AG-A01Y-01A-41D-A081-05,TCGA-AG-A020-01A-21D-A081-05,TCGA-AG-A026-01A-32D-A081-05,TCGA-AG-A02N-01A-11D-A081-05,TCGA-AG-A036-01A-12D-A081-05,TCGA-AH-6544-01A-11D-1828-05,TCGA-AH-6547-01A-11D-1828-05,TCGA-AH-6549-01A-11D-1828-05,TCGA-AH-6643-01A-11D-1828-05,TCGA-AH-6644-01A-21D-1828-05,TCGA-AH-6897-01A-11D-1926-05,TCGA-AH-6903-01A-11D-1926-05,TCGA-BM-6198-01A-11D-1734-05,TCGA-CI-6619-01B-11D-1828-05,TCGA-CI-6620-01A-11D-1828-05,TCGA-CI-6621-01A-11D-1828-05,TCGA-CI-6622-01A-11D-1828-05,TCGA-CI-6623-01B-11D-1828-05,TCGA-CI-6624-01C-11D-1828-05,TCGA-CL-4957-01A-01D-1734-05,TCGA-CL-5917-01A-11D-1658-05,TCGA-CL-5918-01A-11D-1658-05,TCGA-DC-4745-01A-01D-1734-05,TCGA-DC-4749-01A-01D-1734-05,TCGA-DC-5337-01A-01D-1658-05,TCGA-DC-5869-01A-01D-1658-05,TCGA-DC-6154-01A-31D-1926-05,TCGA-DC-6155-01A-11D-1658-05,TCGA-DC-6156-01A-11D-1658-05,TCGA-DC-6157-01A-11D-1658-05,TCGA-DC-6158-01A-11D-1658-05,TCGA-DC-6160-01A-11D-1658-05,TCGA-DC-6681-01A-11D-1828-05,TCGA-DC-6682-01A-11D-1828-05,TCGA-DC-6683-01A-11D-1828-05,TCGA-DT-5265-01A-21D-1828-05,TCGA-DY-A0XA-01A-11D-A153-05,TCGA-DY-A1DC-01A-31D-A153-05,TCGA-DY-A1DD-01A-21D-A153-05,TCGA-DY-A1DE-01A-11D-A153-05,TCGA-DY-A1DF-01A-11D-A153-05,TCGA-DY-A1DG-01A-11D-A153-05,TCGA-DY-A1H8-01A-21D-A153-05,TCGA-EF-5830-01A-01D-1658-05,TCGA-EF-5831-01A-01D-1658-05,TCGA-EI-6506-01A-11D-1734-05,TCGA-EI-6507-01A-11D-1734-05,TCGA-EI-6508-01A-11D-1734-05,TCGA-EI-6509-01A-11D-1734-05,TCGA-EI-6510-01A-11D-1734-05,TCGA-EI-6511-01A-11D-1734-05,TCGA-EI-6512-01A-11D-1734-05,TCGA-EI-6513-01A-21D-1734-05,TCGA-EI-6514-01A-11D-1734-05,TCGA-EI-6881-01A-11D-1926-05,TCGA-EI-6882-01A-11D-1926-05,TCGA-EI-6883-01A-31D-1926-05,TCGA-EI-6884-01A-11D-1926-05,TCGA-EI-6885-01A-11D-1926-05,TCGA-EI-6917-01A-11D-1926-05,TCGA-EI-7002-01A-11D-1926-05,TCGA-EI-7004-01A-11D-1926-05,TCGA-F5-6464-01A-11D-1734-05,TCGA-F5-6465-01A-11D-1734-05,TCGA-F5-6571-01A-12D-1828-05,TCGA-F5-6702-01A-11D-1828-05,TCGA-F5-6810-01A-11D-1828-05,TCGA-F5-6811-01A-11D-1828-05,TCGA-F5-6812-01A-11D-1828-05,TCGA-F5-6813-01A-11D-1828-05,TCGA-F5-6814-01A-31D-1926-05,TCGA-F5-6861-01A-11D-1926-05,TCGA-F5-6863-01A-11D-1926-05,TCGA-F5-6864-01A-11D-1926-05,TCGA-G5-6233-01A-11D-1734-05,TCGA-G5-6235-01A-11D-1734-05,TCGA-G5-6572-01A-11D-1828-05,TCGA-G5-6572-02A-12D-1828-05,TCGA-G5-6641-01A-11D-1828-05
MAGEC1,0.345775302,0.598538053,0.612659088,0.375685105,0.705781927,0.578738495,0.491320331,0.408780651,0.427182535,0.476404316,0.491932347,0.366170783,0.494116546,0.387351496,0.621179178,0.533316306,0.476909603,0.335370047,0.394235588,0.485655179,0.36686192,0.32533521,0.231789651,0.555402888,0.45498819,0.599457742,0.668486848,0.313207688,0.639954033,0.718624826,0.268602118,0.517872913,0.51566723,0.493845129,0.421287459,0.723699965,0.645809926,0.526890168,0.481201061,0.365968807,0.330412664,0.408790324,0.564764026,0.62647388,0.37517715,0.419541205,0.31483191,0.452791794,0.402764498,0.530178176,0.33699447,0.68044665,0.582972788,0.434045456,0.382935069,0.491355968,0.460726048,0.62563168,0.359388138,0.292823457,0.206059185,0.327061385,0.488625067,0.246738038,0.52147003,0.61595952,0.747318495,0.371266728,0.572474613,0.443810456,0.578251634,0.546043787,0.194597367,0.400943938,0.648437643,0.491764318,0.765514364,0.589888272,0.406221019,0.662273845,0.520762218,0.745461833,0.580496925,0.351400299,0.631971994,0.512869564,0.327582074,0.468407309,0.707487397,0.784437671,0.476839783,0.69519652,0.499605946,0.497098833,0.624807061,0.57829941,0.79536692,0.757793603,0.437136106
MAGI1,0.094633237,0.094778775,0.104691479,0.101770469,0.108754567,0.112533164,0.117369475,0.111889104,0.104662752,0.106888359,0.090568623,0.085300355,0.104311161,0.096363358,0.089208873,0.103720395,0.114860849,0.090340128,0.10153347,0.116626228,0.118018979,0.127907371,0.121875935,0.120880522,0.125743262,0.106717467,0.136921413,0.114591786,0.106779296,0.115691039,0.103206558,0.116461174,0.094643253,0.112372169,0.088523457,0.110038499,0.107448856,0.103687339,0.116237634,0.094442457,0.10910657,0.107167414,0.091902809,0.10005041,0.108686261,0.108878011,0.112700878,0.116346087,0.108920166,0.112756443,0.11346893,0.11332057,0.110449888,0.111519214,0.116875791,0.11471468,0.11383033,0.10792215,0.11132711,0.098681304,0.105877825,0.084530833,0.107297872,0.106747091,0.113286179,0.103521944,0.102031046,0.094043139,0.096501003,0.100091163,0.100920631,0.097017155,0.069531064,0.097247982,0.111733697,0.108956004,0.118019475,0.119020555,0.107921933,0.115833339,0.120028437,0.115526432,0.104817988,0.08298718,0.11402599,0.106100681,0.102881445,0.105642489,0.116006091,0.113498849,0.098725657,0.113785629,0.117962464,0.109570728,0.093431585,0.100488574,0.117623441,0.116381982,0.12268831
MAGI3,0.043167078,0.034645172,0.036545924,0.035645319,0.040635212,0.04584766,0.051789094,0.046685981,0.039578341,0.036139984,0.040377152,0.042751597,0.040063502,0.033150015,0.035050958,0.042472133,0.040537602,0.035447774,0.036341134,0.048806674,0.052675705,0.056950234,0.053142735,0.054975995,0.061986725,0.048438458,0.048843547,0.048768649,0.045226616,0.045411345,0.049122947,0.047323818,0.036822445,0.043251288,0.043827292,0.048921449,0.04494664,0.048066534,0.046635838,0.03540056,0.044035932,0.041891453,0.036993439,0.037169456,0.044796836,0.046554715,0.049996995,0.046888763,0.047587373,0.042835353,0.051008349,0.046120669,0.041561023,0.045504735,0.041014297,0.053642363,0.047977303,0.050013153,0.042959266,0.038686892,0.042760239,0.042998002,0.042617877,0.046280415,0.048680763,0.037349997,0.041357933,0.035966788,0.033083084,0.043845386,0.034099134,0.036134861,0.037389672,0.036395159,0.044856557,0.048436653,0.050115547,0.048837984,0.046744936,0.047188302,0.046347983,0.050486584,0.035388712,0.037377676,0.04657225,0.046744987,0.046967889,0.046251726,0.04480577,0.048776318,0.0450354,0.045994468,0.046029908,0.045086952,0.035866666,0.037031784,0.046552387,0.04504605,0.051838749
MAL,0.2814388,0.379288313,0.386574581,0.462866922,0.404947293,0.539276468,0.296921278,0.19405638,0.274262771,0.434226801,0.458127478,0.355416858,0.579337206,0.511653234,0.438789768,0.38356183,0.683944119,0.566476823,0.460843102,0.540120136,0.222495411,0.472753817,0.667548201,0.607458883,0.55904678,0.319681175,0.36053965,0.623585606,0.513382862,0.496377914,0.63290849,0.436452524,0.33343131,0.262896476,0.514211486,0.438169524,0.577083067,0.319782947,0.252387132,0.231611191,0.38822778,0.612576992,0.389453482,0.397692416,0.526881311,0.481727223,0.61872286,0.543362872,0.521384818,0.174030593,0.378465311,0.358837756,0.433702856,0.517188449,0.535748093,0.561433831,0.2578079,0.508461176,0.365557114,0.500864016,0.345889583,0.479582921,0.543770271,0.441086348,0.534028522,0.463278593,0.440748356,0.438557506,0.203662831,0.506372466,0.448263022,0.577226348,0.311194091,0.565615098,0.473254464,0.602905936,0.657486851,0.39550577,0.214259727,0.483161233,0.544948475,0.46477272,0.472687094,0.3992965,0.549929568,0.149868635,0.226451418,0.526156709,0.343761544,0.506715194,0.602020129,0.413321292,0.362288809,0.414159743,0.555976543,0.359948991,0.495963533,0.368225813,0.399571872
MALAT1,0.033690827,0.028193119,0.032302439,0.030533468,0.030143743,0.040844423,0.035198184,0.033171473,0.032765804,0.028935223,0.029897241,0.030586372,0.026245117,0.026055548,0.02624156,0.030601195,0.031565388,0.02664337,0.0348151,0.041013751,0.043771749,0.042359318,0.041622671,0.05362721,0.049552897,0.038713296,0.035237929,0.03752025,0.033094083,0.032673733,0.03560879,0.03903146,0.027518467,0.033337945,0.03529847,0.034627433,0.03513515,0.032223522,0.036949693,0.026985702,0.032506193,0.031876296,0.035246677,0.032107927,0.036852476,0.041748344,0.03637082,0.037183333,0.03369111,0.032095953,0.03503252,0.039915124,0.034021964,0.040562022,0.037523384,0.040878827,0.037024784,0.036478729,0.040226415,0.03422218,0.049158223,0.034654392,0.033304964,0.032353882,0.035880456,0.030802352,0.030758026,0.030373892,0.02567543,0.028119869,0.026525907,0.026627252,0.032655166,0.026908518,0.034311528,0.041566126,0.03810498,0.040190171,0.034820901,0.043988775,0.036693265,0.043693345,0.03099337,0.030071086,0.034144902,0.037442833,0.03997632,0.036313287,0.041509508,0.034656142,0.040203017,0.039099955,0.033383032,0.035267992,0.030185748,0.027486246,0.032698544,0.042447372,0.035456262
MALL,0.362673674,0.387598606,0.392935277,0.334169706,0.434368358,0.355274448,0.356963625,0.361117631,0.350516629,0.376781952,0.353233446,0.343425032,0.364016383,0.331223027,0.411622753,0.345685566,0.372448454,0.330363494,0.349239718,0.328801977,0.357836534,0.376289397,0.371438946,0.367953923,0.364309505,0.372559893,0.458082256,0.356358602,0.346944956,0.351814619,0.345571501,0.345115752,0.390672876,0.395748094,0.386419444,0.37037265,0.367197901,0.314844949,0.368302703,0.380573901,0.31538775,0.325970332,0.368318761,0.340816387,0.37287413,0.357802948,0.312551503,0.354728365,0.344552442,0.358763967,0.356237197,0.369347952,0.379792343,0.377593364,0.320227416,0.361224518,0.370894537,0.348672578,0.321217156,0.397545805,0.355730701,0.321253938,0.377791384,0.366532066,0.408496931,0.391009246,0.431295173,0.363401817,0.30747238,0.419894068,0.377068617,0.351695357,0.341719487,0.318513979,0.365151832,0.36937558,0.386283123,0.380281776,0.367969002,0.400295569,0.347849534,0.36351586,0.402088806,0.394643126,0.356336708,0.368867888,0.394018039,0.350511262,0.383945186,0.396438263,0.387844268,0.373613726,0.350998154,0.38723622,0.37705873,0.375959589,0.34295754,0.391422752,0.379877099
MAOB,0.122017569,0.209040024,0.132687104,0.069994248,0.164605962,0.428540341,0.138222278,0.142628119,0.121478085,0.33662924,0.356807317,0.167272703,0.119018174,0.285171585,0.154625125,0.417745342,0.405852245,0.160117009,0.341828456,0.249495048,0.186863837,0.342426452,0.133602374,0.109000203,0.158627777,0.159408301,0.415994709,0.13631101,0.157135388,0.13928692,0.103308683,0.12396054,0.168054459,0.156196269,0.326386317,0.195235723,0.122437613,0.163928782,0.302921157,0.345888517,0.384213973,0.207309808,0.371945736,0.097027281,0.164608237,0.276725423,0.251120776,0.459768802,0.184905461,0.106038904,0.100368935,0.160287358,0.378747146,0.162190713,0.117303415,0.114675387,0.38313886,0.235426121,0.342661633,0.214368567,0.280503154,0.059185823,0.368551074,0.098239272,0.126341589,0.393081499,0.197720037,0.224554942,0.085249884,0.419834356,0.12444804,0.259814712,0.079828447,0.331129373,0.121396384,0.173309563,0.202657793,0.159160599,0.336056031,0.265062264,0.124632905,0.307295791,0.321858887,0.383025449,0.300394136,0.162235736,0.094035381,0.195546331,0.325570046,0.246168082,0.205557312,0.4008254,0.344554687,0.217633071,0.190566525,0.118731645,0.146629303,0.18142089,0.191588348
MAP1A,0.338731525,0.484017112,0.499441818,0.403685019,0.558116951,0.400028389,0.38510318,0.563207291,0.542123629,0.581121178,0.362677972,0.341670043,0.473583614,0.249541584,0.474414998,0.353592001,0.673347724,0.45832889,0.533027246,0.461689945,0.370707378,0.402611704,0.728133724,0.297191077,0.405617765,0.542385177,0.447614526,0.544276715,0.632545031,0.316006058,0.40509273,0.429773785,0.538056847,0.409888102,0.364339284,0.582912178,0.489970994,0.311347003,0.43898303,0.54900079,0.635054854,0.547874949,0.663498092,0.38810258,0.494865461,0.389244269,0.436001711,0.443583204,0.576472788,0.414367498,0.447602587,0.32397077,0.369111378,0.621268725,0.442545605,0.574613538,0.659484488,0.457165304,0.748035935,0.416145819,0.743017045,0.272391435,0.44277482,0.550630785,0.646832512,0.543875435,0.576122521,0.547414362,0.444123327,0.33749035,0.417517399,0.528669668,0.436068756,0.36504301,0.663324291,0.364319067,0.785438124,0.402858403,0.475654718,0.570276854,0.335633419,0.292916284,0.505277395,0.365708233,0.523655844,0.444654052,0.404807731,0.312792086,0.357082767,0.640464053,0.471013881,0.382135212,0.686844668,0.487563716,0.497951908,0.426815992,0.63847205,0.549554169,0.443580678
MAP1B,0.125976616,0.135771197,0.162244729,0.102305585,0.142408577,0.213461995,0.16227226,0.128688226,0.15555867,0.174600664,0.158492591,0.209814568,0.409515803,0.205542012,0.376505246,0.219954297,0.190996008,0.115251437,0.132149634,0.141681394,0.130893446,0.262924126,0.131841423,0.18699992,0.237342967,0.207644758,0.297402951,0.12824975,0.345663564,0.193315002,0.086557268,0.163994187,0.143060914,0.185009169,0.146634434,0.415745403,0.471895837,0.236613331,0.126532202,0.156023161,0.132161861,0.226123028,0.137478719,0.125684193,0.174220122,0.181562137,0.326209063,0.18359315,0.135197151,0.195666815,0.247344154,0.185647854,0.166742926,0.141323261,0.1142897,0.611730829,0.131453377,0.127733797,0.12988176,0.115754372,0.241574594,0.122715955,0.132902441,0.376374247,0.340725618,0.138436467,0.282220451,0.210189261,0.098832655,0.494403403,0.335471205,0.209536881,0.125107476,0.50586296,0.166650419,0.469152422,0.213310851,0.230195363,0.136243913,0.551611991,0.144118902,0.352308132,0.245733129,0.135661202,0.15168228,0.149769316,0.112569763,0.150909905,0.155466536,0.189097571,0.269325006,0.14983555,0.347015805,0.142445822,0.578066625,0.154766186,0.136179256,0.193131479,0.319589414
MAP1LC3A,0.548828931,0.120215788,0.500554706,0.134032069,0.103380546,0.105057427,0.096428971,0.110534701,0.128460874,0.481293562,0.11434186,0.091871689,0.075128718,0.093190389,0.546205081,0.113528879,0.130569178,0.135949747,0.343599059,0.478606596,0.122152225,0.092201344,0.119267213,0.100241775,0.519173539,0.175604826,0.250391046,0.223749017,0.144431342,0.08411411,0.576760139,0.156367482,0.132983136,0.172330171,0.152322618,0.606546454,0.489926126,0.113700003,0.396045154,0.618241695,0.543992641,0.597852325,0.084499435,0.085802718,0.58984459,0.422194534,0.120333849,0.520982022,0.576180752,0.110434867,0.102359696,0.150258412,0.39786366,0.381585578,0.174398944,0.168173098,0.515787781,0.531616886,0.569798575,0.077694662,0.091617717,0.083577934,0.138401075,0.198064173,0.451753114,0.137793075,0.486848999,0.12715379,0.106066851,0.505177216,0.136765316,0.407250804,0.106493174,0.111861829,0.65952807,0.671729168,0.424643297,0.156051287,0.667533268,0.500849819,0.100917357,0.133931685,0.108821372,0.577346772,0.40723813,0.321832067,0.100518429,0.105654265,0.129704848,0.486431205,0.21090364,0.13717674,0.112543852,0.107132519,0.488619959,0.18422593,0.475737841,0.425111948,0.145261086
MAP2,0.221072033,0.353807025,0.656030563,0.51446271,0.444296546,0.490026899,0.65389813,0.538188224,0.463904224,0.514215512,0.614506698,0.605981366,0.488888398,0.851373591,0.620975179,0.606805053,0.456077406,0.642595115,0.512123307,0.719949002,0.626539283,0.674399566,0.679236054,0.711429084,0.669369043,0.707172558,0.618792036,0.592842056,0.865881335,0.54561634,0.676674148,0.530826904,0.439215225,0.474199909,0.62148284,0.461064868,0.667535696,0.659251555,0.490046851,0.643982763,0.282322667,0.495753156,0.604486206,0.575188717,0.433028795,0.652302411,0.670590757,0.273320518,0.642137381,0.687229572,0.632608602,0.441985266,0.6943973,0.715448531,0.547348241,0.729763386,0.569355115,0.54319031,0.830835206,0.362083639,0.324795347,0.473278041,0.459717318,0.195827689,0.644772086,0.571947009,0.775755872,0.498767098,0.662096875,0.703033017,0.264601276,0.580882913,0.177586001,0.452056614,0.747467602,0.709055798,0.741452381,0.666108586,0.255971451,0.747536928,0.527884987,0.434871175,0.60868388,0.660074038,0.593909036,0.465986325,0.313491349,0.684277265,0.754314217,0.534557023,0.601784408,0.479482213,0.675310462,0.546487432,0.653977395,0.555727655,0.669358946,0.683959363,0.53724933
MAP2K4,0.386756915,0.388912012,0.401330127,0.367700096,0.387342858,0.376654672,0.399577686,0.384614777,0.396427028,0.400397846,0.382499174,0.349934466,0.395648631,0.39133769,0.366100419,0.372012331,0.350462572,0.40195948,0.388313025,0.360900087,0.399434246,0.409653938,0.396814754,0.370818094,0.403418627,0.402285714,0.390200338,0.398386235,0.343350623,0.375367186,0.320690709,0.389645024,0.399126811,0.391538405,0.402372092,0.399789863,0.404419031,0.3688131,0.3832518,0.397646991,0.406646963,0.371878613,0.381620785,0.405833734,0.373834544,0.387553731,0.401881532,0.402414999,0.405763015,0.408238208,0.404595744,0.396243895,0.382794247,0.395301539,0.371237784,0.368661158,0.3933055,0.404074566,0.402127299,0.39174604,0.377006835,0.402758477,0.403848602,0.366656688,0.401938686,0.396712562,0.396657165,0.398168446,0.380995837,0.362637636,0.391420028,0.377294312,0.342274966,0.387478102,0.37806536,0.342529395,0.383427484,0.393348758,0.389186849,0.398768924,0.333668959,0.405284144,0.37895714,0.391154253,0.404797281,0.386330468,0.399482734,0.385368409,0.393809452,0.395830067,0.368266617,0.385190776,0.376238919,0.380326922,0.392060798,0.394118731,0.404430235,0.387923193,0.401266649
MAP2K6,0.032817081,0.031265746,0.03479532,0.032934311,0.036630174,0.043985571,0.044650425,0.041475485,0.034979441,0.034925583,0.034099461,0.0359123,0.0353335,0.034852255,0.033901668,0.04480489,0.038734961,0.035462846,0.035453897,0.039830695,0.045780831,0.04588154,0.04013628,0.04417496,0.044814976,0.043686899,0.04560956,0.051542181,0.041513479,0.041264522,0.043219768,0.044952118,0.032037702,0.038799613,0.048117229,0.045923697,0.040741945,0.044290175,0.044735234,0.034696197,0.043257928,0.041237082,0.052062734,0.033876395,0.04905497,0.047433523,0.054911611,0.043943403,0.04565028,0.045639059,0.046454634,0.043390204,0.040376788,0.051115147,0.044845382,0.043663895,0.044026312,0.049538218,0.04320467,0.04235938,0.043298305,0.040761706,0.041013354,0.04435014,0.04085788,0.036362154,0.081218036,0.034350009,0.033611664,0.034496925,0.040685426,0.03270554,0.033901933,0.032223176,0.043598463,0.042159133,0.045778254,0.042448779,0.040442442,0.156171876,0.045843197,0.051385741,0.045511849,0.033329702,0.046798696,0.048618922,0.040375897,0.044587186,0.04369275,0.042037969,0.054022661,0.043741109,0.044120112,0.04543989,0.034222317,0.034432025,0.045134114,0.043774901,0.046236418
MAP3K1,0.033079955,0.034809526,0.031847481,0.033259573,0.040707904,0.040962495,0.042137679,0.039625027,0.042607447,0.036332737,0.037548799,0.03265538,0.033184131,0.033750247,0.032267422,0.038323142,0.040033467,0.033043932,0.032676291,0.040188355,0.041859008,0.040825886,0.03969548,0.041391078,0.043005917,0.041158432,0.03975726,0.042815473,0.038836895,0.035498119,0.038730286,0.038612399,0.03002286,0.038430149,0.042998664,0.04342558,0.038855351,0.042258777,0.04344545,0.029041541,0.03909301,0.036509185,0.034981592,0.03157958,0.039008692,0.044453176,0.041749144,0.050023627,0.047545298,0.038719074,0.046400895,0.037124894,0.043258427,0.034171987,0.037044764,0.052183013,0.036849719,0.03901061,0.035449996,0.034625172,0.033618934,0.034770734,0.032086699,0.044452495,0.037401137,0.032672382,0.035339485,0.032343818,0.032680055,0.034171653,0.036848985,0.030480182,0.034684847,0.029989258,0.042923528,0.048767058,0.042574819,0.039564333,0.039075254,0.073559261,0.043345683,0.048434979,0.039323992,0.03320734,0.043197286,0.054245221,0.041500788,0.041345373,0.041834098,0.043533152,0.040262702,0.041627881,0.042343563,0.041528269,0.033185776,0.029305911,0.047332532,0.042704984,0.038931526
MAP4K1,0.140826828,0.152189123,0.185326309,0.21522108,0.18432278,0.220037427,0.178406249,0.194105094,0.183498659,0.190739442,0.196670416,0.221306823,0.204266125,0.217105649,0.164083714,0.083437865,0.220153222,0.181478066,0.196069735,0.203008222,0.211632554,0.210110321,0.250283546,0.199651048,0.214406955,0.212441173,0.169825278,0.195829261,0.239631081,0.176515288,0.211276233,0.226361409,0.165169646,0.206206239,0.16911795,0.210072813,0.207634339,0.196396285,0.171033286,0.211735847,0.226868044,0.232718103,0.217520969,0.212037382,0.199938285,0.207554679,0.229387828,0.195971856,0.177900371,0.227167512,0.20601952,0.206459423,0.180143129,0.193676432,0.191911396,0.188358876,0.234982447,0.210532284,0.250674409,0.20167617,0.222226565,0.245532256,0.241018927,0.248925756,0.228466995,0.201953138,0.148656295,0.198373486,0.19715562,0.207458848,0.167914986,0.223687674,0.176330016,0.214036833,0.213001443,0.229318401,0.220991842,0.193016003,0.193525974,0.180362656,0.234171146,0.181597936,0.158822056,0.162900643,0.203457283,0.162938995,0.215709771,0.18858324,0.157457329,0.209756042,0.204892287,0.153179322,0.204602831,0.199972218,0.197010833,0.191678823,0.161327737,0.156292886,0.208759814
MAPK11,0.025743072,0.018442025,0.020641521,0.021810899,0.021861928,0.033177959,0.026433525,0.029121668,0.022619664,0.021901499,0.026247854,0.023831088,0.021096057,0.021477252,0.02443334,0.02419736,0.023957291,0.019884345,0.016774615,0.024795085,0.028013833,0.027075382,0.03037703,0.027938415,0.03348392,0.028311559,0.027214062,0.030292514,0.026040586,0.026508707,0.024016451,0.0263818,0.019510413,0.02752531,0.026324956,0.031926576,0.027816333,0.033287583,0.030156675,0.022924392,0.033080056,0.023468365,0.021364659,0.02748016,0.035926422,0.032413228,0.032386139,0.026492206,0.025143585,0.050289555,0.025981505,0.025735147,0.028805356,0.029803478,0.024072973,0.024293318,0.093068207,0.027973452,0.025097335,0.024298685,0.026073676,0.029163694,0.030955383,0.029531012,0.048935489,0.022631851,0.024887892,0.021014162,0.016047925,0.022634593,0.022104165,0.02239363,0.022544727,0.021646833,0.024242924,0.037230516,0.027084165,0.028721827,0.023612721,0.082418111,0.034935963,0.028709493,0.025115874,0.019984405,0.030800478,0.033302053,0.030046517,0.031469077,0.025078088,0.024126912,0.03381962,0.029439787,0.024387229,0.028778629,0.021136645,0.022724983,0.026831706,0.040249146,0.02850322
MAPK12,0.081423905,0.064447729,0.062783903,0.036260495,0.073893874,0.078030327,0.059819406,0.047194084,0.081377699,0.100505084,0.048865365,0.064391969,0.038805799,0.059572894,0.074697967,0.051692836,0.046650762,0.028182844,0.054866691,0.076559075,0.085345485,0.051980867,0.086487635,0.048529334,0.083168545,0.087188769,0.081810794,0.096493242,0.04527798,0.067230269,0.054626789,0.088289115,0.050362245,0.095460403,0.061705258,0.094364993,0.052199889,0.079474834,0.086239312,0.064715023,0.101355972,0.059884791,0.034265326,0.047801035,0.099654086,0.086366366,0.055846089,0.076867207,0.075968112,0.090643187,0.076963629,0.052703752,0.082834614,0.058011637,0.074986765,0.089463327,0.132008258,0.048362332,0.064146893,0.072421352,0.058356811,0.0563901,0.110137899,0.091864814,0.093034425,0.049557467,0.07900503,0.03626041,0.068393976,0.126228692,0.068126101,0.110108152,0.054509337,0.086057737,0.046726994,0.038691013,0.07762124,0.095915694,0.114751949,0.12764161,0.070637993,0.093323058,0.066193719,0.084625564,0.063110641,0.059708136,0.04777506,0.060359848,0.068570194,0.104834591,0.080037268,0.104745535,0.059839526,0.081382515,0.069360034,0.062960882,0.071169608,0.12655435,0.120994482
MAPK4,0.149004458,0.204851843,0.165923756,0.114165745,0.206129075,0.203410688,0.183621681,0.261028914,0.176941804,0.257248129,0.199469296,0.244309102,0.176791764,0.224641799,0.244943695,0.27230942,0.326570614,0.411678831,0.161232814,0.289583205,0.207541902,0.313703697,0.234772532,0.31891076,0.217478739,0.285980935,0.301315468,0.222588537,0.265211588,0.223446699,0.18614245,0.294224322,0.19535766,0.172363089,0.217262266,0.227382968,0.246799016,0.219036986,0.230218391,0.211162241,0.206653151,0.25860259,0.20892429,0.214172489,0.323636761,0.228001056,0.166093686,0.243625035,0.192224117,0.274279502,0.204073714,0.243413041,0.232512824,0.267164453,0.221752657,0.519715144,0.271063878,0.281606191,0.176402167,0.154792724,0.195187703,0.163313907,0.179721165,0.247206751,0.265247313,0.253392783,0.257500735,0.254930949,0.197982337,0.346762662,0.16433524,0.163530293,0.10712396,0.211840245,0.236210611,0.313539101,0.329949338,0.24640851,0.240016316,0.345820427,0.228966866,0.25099799,0.262165902,0.225065452,0.217078412,0.157998017,0.08980076,0.314529756,0.20366871,0.238929381,0.353262168,0.216327613,0.305821575,0.225591288,0.463060332,0.226296727,0.301669398,0.200015169,0.267749004
MAPRE1,0.098446987,0.072110909,0.064379593,0.086526736,0.099025882,0.100247188,0.071864398,0.062124002,0.113044604,0.079184285,0.064672339,0.061267655,0.053627076,0.122895101,0.107330689,0.095213483,0.079374785,0.060489711,0.056402016,0.132990393,0.087825772,0.070787975,0.053901893,0.083408764,0.125901757,0.080566799,0.100259271,0.085300533,0.075729344,0.0683535,0.066405236,0.138269441,0.102802616,0.129655918,0.090659187,0.092727734,0.064683118,0.078250942,0.090582533,0.106220992,0.129107348,0.066171992,0.062212653,0.045648138,0.066302256,0.100547697,0.055385009,0.121684762,0.130560432,0.113884697,0.076711435,0.151438221,0.123991123,0.110180937,0.105914598,0.133874408,0.082568471,0.064576248,0.062332693,0.057541659,0.105706553,0.056814176,0.144227786,0.0839641,0.07077535,0.084287154,0.130025423,0.099576135,0.065563107,0.069214353,0.093466482,0.069331917,0.060417082,0.053008585,0.113297743,0.078607555,0.057153214,0.121937577,0.066931978,0.148543517,0.059652488,0.121479112,0.069730913,0.075434471,0.092838733,0.096363265,0.098132282,0.096582193,0.094540585,0.111069577,0.084340523,0.108383035,0.074025988,0.07503713,0.10862243,0.073995003,0.146679598,0.151559116,0.082871255
