gene_id,TCGA-AF-2687,TCGA-AF-2690,TCGA-AF-2693,TCGA-AF-3911,TCGA-AF-4110,TCGA-AF-5654,TCGA-AF-6136,TCGA-AF-6655,TCGA-AF-6672,TCGA-AF-A56K,TCGA-AF-A56L,TCGA-AF-A56N,TCGA-AG-3591,TCGA-AG-3592,TCGA-AG-3725,TCGA-AG-3731,TCGA-AG-3732,TCGA-AG-3742,TCGA-AG-3902,TCGA-AG-4021,TCGA-AG-4022,TCGA-AH-6544,TCGA-AH-6547,TCGA-AH-6549,TCGA-AH-6643,TCGA-AH-6644,TCGA-AH-6897,TCGA-AH-6903,TCGA-BM-6198,TCGA-CI-6619,TCGA-CI-6620,TCGA-CI-6621,TCGA-CI-6622,TCGA-CI-6623,TCGA-CI-6624,TCGA-CL-4957,TCGA-CL-5917,TCGA-CL-5918,TCGA-DC-4745,TCGA-DC-4749,TCGA-DC-5337,TCGA-DC-5869,TCGA-DC-6154,TCGA-DC-6155,TCGA-DC-6156,TCGA-DC-6157,TCGA-DC-6158,TCGA-DC-6160,TCGA-DC-6681,TCGA-DC-6682,TCGA-DC-6683,TCGA-DT-5265,TCGA-DY-A0XA,TCGA-DY-A1DC,TCGA-DY-A1DD,TCGA-DY-A1DE,TCGA-DY-A1DF,TCGA-DY-A1DG,TCGA-DY-A1H8,TCGA-EF-5830,TCGA-EF-5831,TCGA-EI-6506,TCGA-EI-6507,TCGA-EI-6508,TCGA-EI-6509,TCGA-EI-6510,TCGA-EI-6511,TCGA-EI-6512,TCGA-EI-6513,TCGA-EI-6514,TCGA-EI-6881,TCGA-EI-6882,TCGA-EI-6883,TCGA-EI-6884,TCGA-EI-6885,TCGA-EI-6917,TCGA-EI-7002,TCGA-EI-7004,TCGA-F5-6464,TCGA-F5-6465,TCGA-F5-6571,TCGA-F5-6702,TCGA-F5-6810,TCGA-F5-6811,TCGA-F5-6812,TCGA-F5-6813,TCGA-F5-6814,TCGA-F5-6861,TCGA-F5-6863,TCGA-F5-6864,TCGA-G5-6233,TCGA-G5-6235,TCGA-G5-6572,TCGA-G5-6572,TCGA-G5-6641
MAPK11,153.6824,208.7238,56.2588,58.9894,85.3367,53.8629,47.7387,91.6808,40.9021,195.2209,134.717,68.3381,25.2019,57.9942,19.0034,128.8349,49.4331,67.3828,135.6932,58.386,61.4772,23.8892,95.9646,47.866,64.1271,78.6164,26.3659,19.084,85.3903,143.8674,114.3864,96.292,26.2823,53.3192,70.9677,50.8213,32.8195,60.3815,43.3394,22.9885,41.5089,50.1688,37.8925,393.5329,101.7435,62.9685,62.649,46.8729,50.7213,20.3074,18.025,257.0565,36.9058,45.5461,61.6036,71.5774,116.9951,19.127,140.1395,12.1212,36.9887,58.0971,391.63,25.0978,41.724,28.157,60.6635,33.0004,74.348,32.9391,40.3557,37.1641,61.9257,65.7718,141.0698,107.5309,56.814,288.3117,131.7463,82.7509,77.0747,99.1326,76.1233,46.5226,72.6582,76.4526,69.9574,52.9977,58.3643,136.2604,159.9238,29.5892,94.1034,99.2622,21.4699
MAPK12,203.1673,315.5062,31.6045,63.4832,85.8737,77.568,37.4121,101.3186,60.2998,341.2579,509.7736,78.7909,49.0408,55.7898,24.1976,173.1396,30.1179,45.8594,540.221,57.3856,62.5033,37.3579,102.7313,52.1324,72.0567,41.8509,20.7763,23.9742,61.1554,383.9402,67.3078,170.3697,21.6787,37.952,23.9908,30.2568,73.2322,38.8637,37.4863,35.0796,20.8105,39.6768,58.546,220.172,65.2066,47.8361,38.6562,35.0072,53.1597,15.3732,20.188,397.0464,72.3253,20.3868,80.0045,61.385,178.6515,21.8391,99.0679,21.7879,24.8299,60.4581,570.9383,40.7276,35.9147,27.9693,36.3897,29.7785,52.7209,34.9511,29.4118,65.243,274.0551,55.8389,472.1082,266.9839,98.3661,213.6797,65.0736,57.9629,80.5671,105.8571,58.381,29.8167,49.9157,62.9489,99.6911,57.5853,47.6654,89.1787,255.2499,15.0586,67.6171,53.1885,14.583
MAPK4,25.9685,24.5285,1.2983,3.314,3.7465,1.6322,0,1.6978,2.2412,9.0171,3.7736,0.8087,3.0859,0.3204,0.8446,5.7345,69.8413,0,0.9716,3.7189,3.096,1.4333,13.7795,3.1911,3.0958,4.9416,0.5859,13.1202,2.1348,0,3.9173,4.341,0.4239,0,3.2258,7.9862,1.4918,0.5489,0,15.473,72.3601,1.4472,1.2773,8.2559,3.3437,0.4998,0,1.0533,19.9128,3.2931,2.575,21.1694,0,0,35.0589,10.2954,19.0887,0.4904,2.5365,1.0101,1.4226,0.412,14.0969,0.3637,0,0,47.604,1.7369,8.5636,11.1281,0.342,0,5.5933,0.4474,5.3175,2.248,11.5113,20.3463,40.8868,2.982,6.0215,15.696,35.2766,1.8797,42.2652,7.8637,2.8409,5.2998,32.342,20.4391,0.476,0.4552,2.8271,105.7009,1.2386
MAPRE1,6649.2124,4526.2062,4659.9589,5444.9183,4975.3356,4657.2361,4435.9296,5172.6089,2611.0099,5884.5807,7736.6038,7299.2317,2502.7002,6523.8706,3622.4662,4095.5749,2245.805,5707.5195,4074.3592,3680.1785,5080.0531,3635.9293,3426.1811,6989.3897,3892.293,6003.5939,4953.8597,4375.4771,3088.9927,4488.5836,3081.7746,6313.8329,5835.9474,4663.8418,3741.4747,7244.9406,7528.0955,6193.4953,5135.9489,8092.3961,5955.9669,9235.89,8187.3337,3364.2931,4072.6057,7110.4448,6105.0959,6298.3542,4076.8672,3732.7113,9249.3884,2252.5202,4449.427,5143.7426,4557.6626,4140.2133,2060.3448,6953.899,4124.9207,3367.6768,6295.1986,4370.4702,2449.3392,4364.8426,4895.0023,3205.2048,7959.1364,7414.2423,6812.3784,4843.8286,6852.9412,3284.7341,3692.3692,3507.83,6074.4448,3392.6564,4815.8188,3413.4199,3807.4687,3371.9131,5948.8015,4736.8856,6277.0145,5926.6917,4644.9009,7096.1118,4038.7074,3780.0596,4645.3532,4780.0908,3392.6702,3796.0624,5252.4233,2266.3984,2950.8671
MARCKS,6104.2997,4956.1495,3214.5407,2391.0581,3924.2377,2222.5245,6579.1457,3470.2886,4530.0462,3117.6736,3722.2642,3490.4974,4256.0304,3092.5985,6894.4257,3079.4227,5876.644,2676.2695,2857.0064,4997.0249,4752.7643,2778.3086,6065.4528,3074.9103,3090.9256,6728.6613,1850.8862,5122.6145,3292.8619,4065.0636,2907.4527,3351.6709,2946.5875,3473.5169,5453.9171,2133.7689,3191.9443,3553.7258,3949.8175,3245.8002,3289.8612,5715.3883,4099.6275,4806.3295,7744.9248,5153.923,5398.2522,3309.5458,5777.3465,3557.0801,4101.4549,3802.9234,4169.3472,4829.3753,2397.03,3306.2875,5333.7438,5500.7357,2242.2321,3979.2929,5156.6094,3101.8101,3526.4317,3446.7707,6422.2834,2991.8942,6113.1122,4723.4043,3202.0241,3620.1854,3948.3584,2069.7541,1433.4798,2949.4407,3270.8789,2504.3087,2480.1337,4775.3247,5029.075,7409.9338,3563.5003,8449.4011,4773.8582,5486.3722,5247.0616,5417.6496,3338.0682,2870.4869,2946.0967,3810.3709,3587.3394,3934.4486,4640.5493,2660.228,4885.6317
MASP2,26.8199,12.9585,3.0293,14.2502,6.2441,8.7051,11.9347,10.7527,23.5327,27.5023,21.8868,5.2568,11.3151,10.8939,13.9358,5.7345,75.737,26.3672,26.8796,8.1815,22.9987,3.3445,10.8268,15.6362,12.8254,8.5355,7.0309,12.166,4.8032,37.9875,15.6694,9.0767,2.1195,14.4774,8.2949,18.8765,32.3222,7.136,5.9307,5.7471,1.1219,1.9296,16.6046,0,17.1961,12.9935,11.3494,4.2133,3.3814,18.6608,4.635,11.5927,11.6279,5.9408,9.516,15.1979,18.4729,11.7705,1.2682,2.0202,3.7937,21.0139,11.4537,16.0044,28.4273,15.785,2.9489,9.5528,9.3422,13.7988,15.0479,5.7176,21.5741,10.2908,7.1942,11.9895,14.8533,1.7316,8.6317,9.3188,39.3402,3.7175,5.1987,7.5188,14.7216,1.3106,20.9517,3.9748,15.6134,6.056,11.4231,22.3057,4.0388,4125.5533,6.1932
MATK,29.7999,90.2464,14.7138,10.9362,49.9532,0.5441,6.9095,4.5274,15.6885,191.1632,107.5472,3.2349,9.7722,4.8062,14.3581,34.0247,28.1179,6.3477,88.0873,31.2384,37.594,2.3889,128.937,9.5732,3.9803,11.6801,1.7577,2.1469,34.6898,18.1855,12.9272,209.5534,5.5108,1.7655,25.3456,3.9931,7.9562,15.9188,15.5109,5.7471,4.4874,151.9537,46.8334,23.3918,106.0425,6.4968,28.6006,11.0599,16.1557,4.3908,27.295,129.0323,3.5389,6.9309,15.0253,38.24,10.468,5.3948,8.2435,19.1919,17.5459,29.2546,51.1013,6.911,49.0601,7.2526,48.0253,8.6843,10.8992,29.3781,3.42,4.0023,51.5382,54.5861,72.2552,149.1195,6.3127,64.5022,102.217,23.8561,64.2289,54.1099,8.912,47.4624,33.2423,31.8917,44.7443,31.1361,2.6022,65.1022,50.4522,3.6417,3.6349,59.0208,3.3031
MBD3,1260.9621,1629.064,1432.8681,1726.5992,1034.4469,1914.037,1133.794,1215.0538,1183.9193,1954.4635,2651.3208,1922.7659,962.3001,1772.8292,930.7432,1674.8542,1063.0385,1411.6211,2045.7617,1823.7263,762.9368,1781.1753,1003.937,1262.3853,1176.8426,1000.8985,1622.3817,1170.0859,1689.6598,1785.4112,1952.796,1768.773,1216.1933,1217.161,1635.023,2414.0122,1002.4863,2512.4194,1210.3102,1300.6189,931.1457,925.7115,1644.7046,16571.0354,986.3864,1601.6992,1161.2757,1162.3436,1669.2951,1788.6937,706.0641,2343.75,1558.6392,2068.8836,1918.225,1251.1337,1566.5025,1592.9377,3874.4451,1317.1717,957.4392,1853.7518,1590.7489,1685.5567,1051.8111,1686.0068,1714.1654,1669.9957,859.4784,987.728,1629.275,801.6009,1865.3616,1165.5481,1181.4201,1835.5189,1418.1211,1700,1236.5982,1299.0402,830.1587,1207.3523,1021.166,863.2519,1185.8008,1228.4841,2533.3807,1926.1345,1729.7398,1464.4209,1127.0823,1195.4023,1017.3667,1535.0771,1798.1007
MCL1,8127.2882,9438.8523,11831.2236,6437.1328,6280.3622,6545.1578,5008.794,7628.7493,10992.0157,11414.3372,4651.6981,9403.9628,5941.9843,3842.999,5442.5676,7694.5427,7000,5333.9844,6734.1409,5820.3793,12321.0969,6206.8801,15783.9567,8587.4751,8185.712,18790.6559,6299.1065,8237.834,15245.3636,5328.3492,4398.7856,6905.7917,14127.5964,5511.2994,6730.8756,4035.5749,8505.2213,4792.6444,3969.8905,5255.9682,4919.3661,7818.6204,4207.7701,4616.4431,7042.2737,6240.3798,8226.081,6060.3028,8929.2071,4424.2591,9895.7126,5429.4355,4837.191,12118.7368,3045.6204,4942.7626,5737.6847,4285.434,5319.5942,3755.5556,5131.0018,7698.4882,6871.8062,5616.4613,5646.9509,3894.6246,5228.0147,5617.0213,4024.5232,4111.1561,7453.1464,16518.0103,3828.6057,7662.1924,10460.1189,7546.6467,5106.5726,7772.2944,14279.4839,8713.0743,6175.6099,9225.5266,7305.6071,5021.6165,6817.0486,6412.4072,5327.0597,4628.685,4653.1599,4102.9523,6569.2527,7237.51,7056.1389,10520.1878,7275.8051
MCM10,360.579,162.4436,295.1423,267.4406,178.5826,225.7889,254.397,258.6304,86.2866,221.8215,305.6604,350.9907,188.2426,344.7613,192.9899,386.5048,241.2698,216.3086,385.7056,349.2004,102.6095,354.9928,100.3937,504.8265,397.5879,308.1761,434.1585,181.0592,397.0647,472.8228,792.4787,398.5856,253.0733,385.5932,173.7327,390.235,215.813,204.7482,367.7007,332.8912,324.7791,370.96,104.3108,129.343,112.2522,183.4083,303.7113,444.503,199.8796,406.6959,153.9848,121.9758,208.2904,291.0992,132.2223,315.725,104.064,194.2128,330.3741,235.8586,279.7866,317.6801,473.1278,492.8635,239.3398,195.8191,299.5261,409.9001,608.7972,89.9148,435.3625,452.8302,184.5785,237.5839,254.9265,611.8396,163.3866,178.7879,109.4857,174.0751,127.2535,194.5477,490.531,181.391,173.3349,358.6719,697.4432,346.8036,160.223,170.3255,292.2418,193.9228,77.1405,18.2428,107.7622
MCM2,2245.2107,1807.7057,2082.008,3191.0601,1327.0892,1457.5626,2042.7136,3162.9881,1465.7515,1271.8665,2430.9434,2173.0691,1531.1423,3349.5674,1488.1757,2299.914,1757.3696,1488.7695,2414.9509,1843.0643,839.8939,2777.3531,681.1024,1282.489,1519.1486,1381.4016,2268.0533,1123.3302,1184.7899,1826.2275,3189.5015,1953.0695,1538.7876,2787.0763,1370.9677,2975.2246,2618.5977,1467.2705,3010.9489,2229.443,1929.0422,2444.2836,953.273,1320.9494,1514.2107,1507.7461,1973.4423,2130.8756,1981.8887,2683.315,1226.2135,639.1129,2321.0225,2486.2248,1160.9519,1773.2565,779.5567,1652.2805,1358.2752,1752.5253,1591.4641,1713.2474,2512.3348,3172.8769,1724.8968,2432.5939,2196.1032,2280.5037,2394.7061,1418.607,2116.2791,1736.4208,1686.3763,1800,2375.0391,3651.1802,2053.8433,2111.2554,890.8777,1426.5213,824.1372,1336.6378,3135.1652,1281.015,1343.9392,1820.4456,3553.267,2291.4872,2443.1227,1135.1249,1591.1471,1148.5149,1255.2504,430.8518,918.6623
MCM7,6110.8642,3697.3273,4818.3187,5461.4121,4407.8302,4244.1513,7139.9749,8258.3192,3009.4691,5418.7827,7030.9396,5038.0712,2871.1721,11455.7257,5342.7069,5469.8117,3762.195,5047.7686,4862.4228,2925.9055,3977.1296,5566.5026,1987.6969,4058.087,4330.3651,5642.4708,6305.5105,3008.1107,3823.2635,7835.5102,6657.4243,10133.0447,3754.0738,9618.7994,2960.7281,6311.9267,5048.1551,5019.7118,8567.313,7531.2997,5435.9837,6471.7173,4214.1096,15742.6901,3537.7263,6560.5647,6374.5772,5107.5181,4261.181,2611.8057,3922.5647,3492.8679,4750.4926,5426.4257,7534.0166,4212.2123,4741.3054,3521.2604,3885.8339,7265.1111,3033.8257,3793.063,4806.4185,7082.4555,5073.3242,5018.1997,9595.6988,7968.4889,5810.3581,4185.9724,5340.0274,3605.4889,5964.3228,3928.3445,4094.2071,7201.1615,4824.5563,5042.5541,3108.0365,2690.411,2681.0232,3879.5869,9282.0609,4067.4906,3068.6739,5826.5138,6116.0014,5112.8751,5523.7546,3976.2869,5659.0528,3223.2025,3562.1446,1648.8263,2513.0017
MCM8,1057.897,432.7201,554.7982,703.5643,118.6388,593.0359,436.5578,899.2643,403.9781,229.0352,270.1887,207.036,274.649,827.2989,383.4459,812.7688,388.6621,244.1406,167.1067,308.293,159.2216,585.7621,164.3701,1209.7327,474.0982,647.3495,863.0438,449.4275,386.3909,939.5838,935.4618,676.8063,651.9712,1019.4209,300.9217,982.3033,380.905,248.1131,441.6058,227.2325,459.9635,981.1867,117.9351,178.8786,461.9059,380.8096,335.0358,574.5885,366.3207,509.3304,263.1647,157.2581,373.1027,161.3917,369.6214,650.0797,247.5369,366.8465,279.6449,304.5455,299.2294,789.4618,374.4493,521.5987,626.7767,427.901,245.6029,311.333,841.5726,194.5188,259.5759,529.4454,121.8538,232.2148,1062.2459,561.6336,456.7397,250.2165,333.4545,487.1867,178.2352,165.634,894.9127,806.391,502.9087,347.7501,600.142,574.6936,440.5204,164.648,743.4555,641.8573,258.0775,105.7009,106.9364
MDC1,1869.3061,557.2139,1737.9639,1289.4812,700.5932,749.1839,1152.6382,1477.0798,780.5015,993.2372,1170.9434,1459.7655,590.4439,1815.4438,1018.1588,1736.0222,993.6508,1416.5039,673.2845,771.6623,884.5644,1237.4582,737.6969,2047.3873,1230.3556,1326.1456,1222.2059,861.6412,1181.054,1837.1388,3097.0522,1702.4736,1064.858,2103.8136,860.3687,1768.5815,1066.6335,781.1171,428.8321,852.3431,421.2593,1062.711,775.306,1122.807,967.7573,866.5667,1524.912,1611.5866,872.4068,1877.607,905.8839,364.9194,1234.5757,753.4915,546.9195,1633.0433,661.9458,1303.0897,826.2524,528.7879,696.6212,2028.8673,1219.8238,1860.1504,1252.6364,1027.7304,779.7788,1778.5497,1927.5983,845.2886,1559.8495,1340.1944,981.6221,1291.7226,1046.6062,1185.088,935.0167,1704.7619,670.089,1612.5245,1087.8772,1025.6093,2056.814,758.9286,955.479,1146.3521,1513.1392,938.059,804.0892,645.3444,1515.4688,790.2583,1073.5057,670.6908,584.6408
MED12,1431.6731,950.5959,883.6958,1006.1334,856.2806,1367.247,1253.1407,1015.2801,1603.0256,2110.4599,1308.3019,1967.6506,685.5938,1384.4921,1138.9358,1688.617,1712.4717,1459.9609,1770.1651,795.463,1574.5245,1227.9025,1582.185,2182.6885,1643.4224,1781.2219,1485.8649,1925.8111,1499.1328,1585.7749,1145.0397,1371.7659,1015.2607,1477.4011,1960.8295,1499.5916,1886.1263,1426.6502,577.5547,840.8488,534.5674,1196.3338,1726.0245,198.1424,2859.3265,1557.7211,3178.7538,1138.6438,1563.7196,1624.5884,1613.493,1175.4032,1405.4547,888.1496,1847.1054,582.9146,1160.7143,2171.6528,954.3437,838.3838,1246.2359,1409.9886,1330.837,1131.9492,1776.2494,1076.3652,1860.7688,2201.4763,2223.8225,2551.8902,994.186,963.9794,815.4215,1239.3736,2138.2546,1257.3998,1509.8403,1449.3506,1685.8986,2218.619,1411.0289,1588.1867,1949.1274,1218.515,1337.2908,1274.3556,1560.7244,1285.8562,1622.6766,1303.5579,1179.9143,1375.6686,1652.2617,721.6633,1217.5888
MED1,1190.2937,1366.1923,1578.2755,1012.7614,915.8081,1112.0783,985.5528,1368.4211,1358.7337,1636.6096,28505.6604,1381.3182,802.3453,1167.2541,1068.4122,2242.1868,1530.6122,2459.9609,1956.379,1721.0859,1038.9208,1391.7821,1250.9843,2119.8245,2031.2808,1777.1788,2421.5614,1396.2309,691.6611,1572.0348,2218.3919,1701.6843,1498.5163,1471.0452,1400,1263.6355,1638.9856,1081.9267,722.1715,775.8621,482.9617,818.138,1358.595,425.1806,1589.6824,1636.6817,1448.1898,2405.2666,1362.7129,3345.7739,2072.8724,856.8548,1455.5051,1040.6301,860.4466,1027.5769,411.33,1026.974,634.1154,663.6364,889.1523,1517.5301,2098.2379,1768.8525,832.6456,1554.6075,1373.7757,1287.8854,1733.3593,1800.0775,1224.6922,1674.0995,1067.519,1360.179,1470.7538,1903.3346,1982.176,1538.5281,1209.7947,1678.1288,1748.6321,1105.7414,1105.8299,1628.2895,1074.6765,1416.339,1790.483,1083.8026,701.487,1612.4148,880.0571,1635.1428,1573.9095,907.3105,1265.896
MEF2C,453.3844,839.9861,280.8612,174.9797,359.6628,101.741,184.6734,259.1964,153.5229,399.9098,155.0943,177.1128,132.1812,164.3704,73.0574,613.973,480.7256,187.5,140.2271,556.3406,377.2667,60.2007,626.4764,249.2222,244.5674,296.496,164.0545,110.4485,150.5003,277.2277,293.0173,292.033,142.8571,128.8842,435.9447,203.2852,126.3053,105.3932,243.6131,91.954,169.9621,222.8654,372.5386,100.4472,831.6217,165.4173,306.4351,208.5583,317.4779,209.1109,328.5696,319.5565,124.3676,134.1631,121.7046,195.122,285.7143,58.3619,64.0457,203.5354,157.9135,212.1987,132.5991,200.0553,156.3503,101.1092,377.0405,105.0803,151.4208,239.4762,140.2189,192.1098,125.0499,271.1409,576.7907,282.8775,207.9465,783.5498,595.1299,509.179,352.4562,521.2722,448.199,321.8985,613.5581,274.7925,449.929,124.8758,213.3829,395.1552,235.1261,106.9762,276.6559,289.2019,35.5078
MEIS1,532.9928,350.3413,64.0485,138.1942,144.0316,37.5408,68.4673,286.3611,69.4775,320.5591,147.9245,182.3696,11.8295,87.472,24.4932,229.3797,141.4966,115.7227,66.7131,130.5318,258.2928,43.0005,227.8543,167.5309,85.7976,268.6433,26.3659,42.4618,145.1634,97.3934,115.9534,168.5109,38.5757,67.4435,148.3871,58.8075,77.5733,40.0714,52.4635,57.9134,32.534,109.0207,43.8531,26.1438,181.0365,85.957,266.0311,22.6465,321.9865,139.4072,114.3299,422.379,52.5782,103.964,288.9859,193.6512,221.0591,36.7827,63.4115,28.2828,125.6669,74.5786,203.0837,63.654,76.1119,9.3857,70.3528,33.4347,46.3215,178.4943,59.8495,32.5901,82.3012,88.5906,164.5292,136.006,139.2499,661.9048,441.123,253.0985,240.8584,552.2511,291.4965,339.7556,488.662,180.865,122.8693,98.3769,293.6803,380.3936,61.8753,30.9548,54.1195,96.5795,18.5797
MELK,583.2269,716.4179,514.1188,881.1952,409.616,424.3743,939.6985,1790.0396,289.6764,350.3156,645.283,742.8225,637.7617,1228.7728,774.4932,602.1218,462.1315,530.2734,857.5553,1511.7144,313.5781,838.0315,228.3465,608.217,512.5744,735.3998,647.4293,500,1177.8519,577.8945,1190.8726,621.5568,460.7885,800.1412,316.5899,711.1353,479.8608,529.7104,1844.8905,748.8948,779.6943,844.6696,272.4854,236.6701,303.7975,894.5527,453.978,1384.5951,394.4992,1042.8101,390.3695,478.8306,450.9589,903.4967,417.2014,1136.4138,452.5862,476.7043,751.4268,532.3232,1160.4031,677.3879,733.9207,1183.9636,550.2063,508.959,668.1411,861.0508,920.5917,163.8053,1191.5185,1053.1732,603.2761,708.7248,344.6982,883.477,278.1285,573.1602,299.8365,382.0706,245.6756,621.6439,1370.9618,367.0113,504.3334,973.3508,1000,921.4972,531.5985,472.7479,840.5521,474.3371,225.7674,64.3863,216.3501
MEST,3185.1852,2263.5659,1491.2907,1444.9083,2095.5354,2730.1415,2351.1307,1374.0804,1561.5632,2880.0721,1821.5094,2109.9879,959.2141,2976.9305,2432.4324,1633.9482,844.4444,1307.1289,1004.2594,1471.1789,2591.3313,1334.4482,878.937,2557.0004,1802.6345,2818.9578,3712.3187,1896.708,904.0694,3407.5571,1590.4417,6316.2007,1737.6007,2371.4689,1969.1244,2069.5163,2551.9642,1889.3921,1985.4015,2596.3749,2584.2098,2390.2557,2303.7786,774.6818,2334.3683,2685.1574,1774.5999,2066.0961,1378.8686,2281.5587,1868.9327,1842.2379,1547.0113,2696.6281,2571.323,1426.6454,1403.9409,2002.9426,1911.858,3391.9192,1649.7925,883.8181,1101.7621,1665.5512,2071.9853,2235.0683,2263.5071,1626.574,1844.2974,2192.2308,1757.8659,1833.0475,1310.827,1313.6465,2130.4348,1087.2986,2333.0858,971.4286,1016.7182,1422.421,1215.5322,1161.0905,2183.0672,2002.3496,817.7609,3186.1075,2002.8409,1424.6439,1584.0149,2241.8622,1005.2356,2469.1021,2257.6737,1336.0161,1444.6738
MET,2455.0873,3162.7907,5418.587,2259.8233,2349.0478,7489.1186,3932.1608,3827.3911,3028.9957,4532.9125,4543.7736,3153.6595,1657.1517,4452.4191,4713.6824,3642.5499,2448.0726,6863.2812,1964.1514,2297.8803,4041.1322,4485.9054,1957.6772,4534.1843,2969.3052,16831.9856,2807.0895,2697.9962,2044.563,2687.0075,2579.9628,3946.7868,4512.5053,3200.565,2747.0046,2881.2052,4124.8135,4488.5412,2517.3358,2890.8046,3108.6804,2729.3777,5162.7461,1857.5851,6280.3917,8127.936,3487.4589,4336.5372,3226.6276,2303.5126,6698.5966,4526.2097,4972.1753,3164.4661,3431.2688,4196.5927,2491.9951,4140.7553,2941.6614,4408.0808,6568.3462,3649.4065,1664.7577,4179.3368,2243.9248,4930.8874,5874.6709,4002.6053,2200.8564,6124.8926,3488.0301,3332.1898,2935.6772,2505.1454,3583.3594,2416.2608,6373.5611,1251.0823,4983.191,4243.407,2711.6644,2688.5584,3115.8559,4625.9398,3224.5043,7726.5181,2558.9489,3104.3392,5355.3903,3812.6419,1949.0719,5113.9183,4403.4733,3785.9155,3265.896
MFF,1305.2363,1465.6948,1258.4659,1336.2088,1432.8234,1721.9804,1640.0754,974.5331,1300.4622,1252.0289,1249.0566,1294.7837,1410.7905,1165.3316,1163.4291,1118.9907,1186.8481,1283.6914,982.2376,1243.585,1376.8244,1617.7735,982.2835,1187.7144,1559.8361,872.4169,986.0847,1383.1107,2188.1254,1041.4225,1105.0828,1235.2208,1383.2132,1052.9661,997.6959,1436.791,802.0885,1827.3638,1963.5036,1408.9302,1796.6625,1968.1621,1624.694,921.9126,1295.4383,1585.2074,916.1276,1393.0217,1085.4363,1609.2206,1361.1433,1346.7742,1433.766,1206.9725,1290.1691,1474.2003,1425.4926,1541.4419,1729.8668,1499.4949,1525.0741,1005.3688,1114.5374,997.3665,1228.3356,863.9078,1156.8194,994.7894,1323.4722,1277.0579,1490.0821,958.8336,1212.1454,1068.9038,973.4126,1077.9318,1222.0572,1008.2251,1146.6473,1272.5748,1048.1356,1068.1537,1173.0412,1281.9549,1732.8743,1979.0301,1599.4318,1196.0914,1718.5874,1475.3974,1404.0933,1260.4985,1882.8756,1105.2985,1307.597
MGAM,37.037,23.6029,10.3862,3.6454,10.4069,0.5441,11.9347,8.489,3.9221,19.8377,4.5283,3.6393,1.0286,4.8062,8.8682,8.4106,68.9342,2.9297,6.477,14.1316,10.6148,1.4333,47.7362,6.7012,18.5747,2.6954,1.7577,5.0095,10.1401,25.4597,5.876,20.9159,5.0869,21.8927,17.5115,1.089,9.9453,5.4892,2.281,3.9788,1.6828,2.8944,3.8318,5.504,14.3301,7.4963,8.6256,5.2666,0.7514,2.7442,8.755,8.5685,2.0222,0.4951,13.0219,2.4513,21.5517,3.4331,5.0729,18.1818,2.3711,20.6018,34.8018,8.3659,4.5851,2.9863,13.4808,10.8554,5.8388,1.7805,10.6019,7.4328,5.1938,10.2908,17.8292,7.1188,4.8273,22.0779,5.9059,23.4834,2.81,2.8914,4.0847,6.5789,10.4476,5.2425,4.2614,1.6562,1.1152,11.7335,12.851,50.9844,1.6155,5.3655,5.3675
MGA,864.6232,707.6247,745.6454,548.1372,512.8525,694.7769,883.794,717.6005,972.1249,947.2498,834.3396,818.4391,517.4099,701.3778,682.8547,1005.8301,1236.7347,708.9844,710.5273,789.5128,752.7643,488.7721,903.5433,1299.7208,847.8043,915.9928,694.8879,878.5782,858.1721,845.0192,1493.6833,891.0954,715.9813,709.3927,1024.424,943.8243,940.8255,758.0623,396.8978,595.0486,408.3579,753.4973,871.1016,211.9023,943.3962,962.5187,1173.5331,1097.5642,675.5329,1057.0801,779.194,622.9839,957.0237,524.2756,649.5921,695.1832,727.2167,748.8965,691.1858,644.4444,639.2413,766.3877,1552.8634,1249.0725,1253.5534,951.3652,544.2865,597.0473,1235.5002,867.0996,250.684,1033.7336,590.0919,675.6152,1276.5092,1177.5946,850.3528,1081.8182,1027.6213,1255.801,939.7493,853.7794,1090.6053,769.2669,778.345,584.9716,1333.4517,809.2083,956.8773,1000,406.9491,762.0348,807.3506,562.8437,1072.2543
MGLL,1186.4623,1907.6709,2754.5169,4010.6148,4149.8595,2762.7856,3826.6332,3147.708,4337.8624,1882.3264,2680.7547,2684.1892,4442.2157,3265.62,4467.4831,3970.5629,3490.7029,3012.207,3436.0505,2987.7278,3664.3078,3801.72,6249.5079,1857.1998,1024.2644,2956.4241,2156.1447,2255.7252,1402.535,2530.2081,1723.6314,2505.1698,5220.8563,1956.2147,6219.8157,2097.831,6135.7534,2323.041,2573.9051,3402.2989,1476.3708,1361.3121,2540.926,2498.796,3154.0482,1793.6032,1940.7559,4083.2126,5791.9994,2520.3074,5138.1486,2997.4798,2464.0958,7504.7155,2322.4045,3637.7007,2849.1379,2558.1167,1597.3367,2986.8687,5625.1334,6188.3748,2801.7621,2683.6508,3728.5649,5892.4915,3522.2749,2953.5389,1747.3725,3419.435,4263.6799,4793.0246,2184.978,4284.1163,3153.5815,1117.2724,5624.9536,7332.9004,3747.0471,2543.2858,4710.3878,3306.4849,1994.0587,2888.1579,4328.1491,2649.6287,730.4688,3656.84,5553.5316,3539.7426,2477.8677,3831.1141,3372.7787,4566.5996,5732.0396
